Order	Main.Row	Main.Col	Sub.Row	Sub.Col	Series.Id	Spot.Type	Dilution	Net.Value	Raw.Value	Background.Value	Spot.X.Position	Spot.Y.Position	Original.Order
4525	1	1	35	37	823	Sample	12.5	366.095325	7750.150498	7384.055172	414782	390144	4525
4526	1	1	35	38	823	Sample	6.25	80.991911	7345.787313	7264.795402	425196	390144	4526
4527	1	1	35	39	824	Sample	100	5354.461125	13125.654229	7771.193103	435610	389890	4527
4528	1	1	35	40	824	Sample	50	1271.172645	8896.048507	7624.875862	446532	389890	4528
4529	1	1	35	41	824	Sample	25	848.01532	8232.838308	7384.822989	456184	390398	4529
4530	1	1	35	42	824	Sample	12.5	324.681815	7474.987562	7150.305747	467106	390144	4530
4531	1	1	35	43	824	Sample	6.25	75.533127	7086.512438	7010.97931	477266	390144	4531
4532	1	1	35	44	1132	PosCtrl	50	4366.803714	11869.185323	7502.381609	487426	390398	4532
4533	1	1	35	45	825	Sample	100	7553.766495	15103.649254	7549.882759	498094	389890	4533
4534	1	1	35	46	825	Sample	50	2573.100197	9864.245025	7291.144828	508762	389890	4534
4535	1	1	35	47	825	Sample	25	800.432724	7736.446517	6936.013793	519176	390144	4535
4536	1	1	35	48	825	Sample	12.5	295.561889	7327.24005	7031.678161	530098	390144	4536
4537	1	1	35	49	825	Sample	6.25	153.857617	7271.289801	7117.432184	540004	390144	4537
4538	1	1	35	50	826	Sample	100	8445.799442	15839.401741	7393.602299	549910	389890	4538
4539	1	1	35	51	826	Sample	50	2624.032784	9857.310945	7233.278161	560578	390144	4539
4540	1	1	35	52	826	Sample	25	1114.111431	8269.603234	7155.491803	571246	390144	4540
4541	1	1	35	53	826	Sample	12.5	332.196028	7352.205224	7020.009195	580390	390144	4541
4542	1	1	35	54	826	Sample	6.25	164.088917	7224.141791	7060.052874	590550	390144	4542
4543	1	1	35	55	1133	PosCtrl	50	3462.144768	10814.802239	7352.657471	601726	390144	4543
4544	1	1	35	56	827	Sample	100	4416.165989	11760.172886	7344.006897	611886	389890	4544
4545	1	1	35	57	827	Sample	50	1422.78842	8608.241294	7185.452874	622300	390144	4545
4546	1	1	35	58	827	Sample	25	418.221376	7418.069652	6999.848276	632714	390144	4546
4547	1	1	35	59	827	Sample	12.5	183.715586	7171.023632	6987.308046	642366	390144	4547
4548	1	1	35	60	827	Sample	6.25	40.239003	7019.650498	6979.411494	652272	390144	4548
4549	1	1	35	61	828	Sample	100	3009.47642	10089.931592	7080.455172	663702	389636	4549
4550	1	1	35	62	828	Sample	50	896.552736	7699.619403	6803.066667	674370	389382	4550
4551	1	1	35	63	828	Sample	25	377.915594	7182.099502	6804.183908	684276	389890	4551
4552	1	1	35	64	828	Sample	12.5	23.444159	6785.915423	6762.471264	694690	389890	4552
4553	1	1	35	65	828	Sample	6.25	-88.6611	6731.906716	6820.567816	704850	389890	4553
4554	1	1	35	66	1134	PosCtrl	50	3460.061211	10458.746269	6998.685057	715518	390144	4554
4555	1	1	35	67	829	Sample	100	2589.68281	9669.455224	7079.772414	726694	389636	4555
4556	1	1	35	68	829	Sample	50	606.722217	7966.004975	7359.282759	736600	389890	4556
4557	1	1	35	69	829	Sample	25	5343.500832	11975.192786	6631.691954	746760	389890	4557
4558	1	1	35	70	829	Sample	12.5	445.639183	10516.910448	10071.271264	757174	389890	4558
4559	1	1	35	71	829	Sample	6.25	-3987.847161	6049.196517	10037.043678	767080	389890	4559
4560	1	1	35	72	830	Sample	100	416.105878	7199.384328	6783.27845	780034	389890	4560
4561	1	1	35	73	830	Sample	50	187.443213	7088.587065	6901.143852	788670	389890	4561
4562	1	1	35	74	830	Sample	25	-17.289484	6846.517413	6863.806897	798830	389890	4562
4563	1	1	35	75	830	Sample	12.5	-142.412112	6584.870647	6727.282759	808736	389890	4563
4564	1	1	35	76	830	Sample	6.25	17.024215	6894.182836	6877.158621	818388	389890	4564
4565	1	1	35	77	1135	PosCtrl	50	3400.62907	10463.792289	7063.163218	830072	390144	4565
4566	1	1	35	78	831	Sample	100	1983.564659	9116.746269	7133.181609	841248	389382	4566
4567	1	1	35	79	831	Sample	50	556.338008	7499.349502	6943.011494	851662	389890	4567
4568	1	1	35	80	831	Sample	25	233.940144	7101.574627	6867.634483	861822	389890	4568
4569	1	1	35	81	831	Sample	12.5	184.995479	7058.682836	6873.687356	871728	389890	4569
4570	1	1	35	82	831	Sample	6.25	10.80832	6729.927861	6719.11954	882142	389890	4570
4571	1	1	35	83	832	Sample	100	50.811803	6861.064677	6810.252874	892810	389890	4571
4572	1	1	35	84	832	Sample	50	14.447828	6925.468905	6911.021077	903478	389890	4572
4573	1	1	35	85	832	Sample	25	-6.087327	6714.395522	6720.48285	913892	389890	4573
