Order	Main.Row	Main.Col	Sub.Row	Sub.Col	Series.Id	Spot.Type	Dilution	Net.Value	Raw.Value	Background.Value	Spot.X.Position	Spot.Y.Position	Original.Order
1007	1	1	8	83	184	Sample	100	6995.838334	14807.06592	7811.227586	917702	110490	1007
1008	1	1	8	84	184	Sample	50	2342.784122	9932.563433	7589.77931	928370	110490	1008
1009	1	1	8	85	184	Sample	25	1255.587631	8664.594527	7409.006897	938530	110490	1009
1010	1	1	8	86	184	Sample	12.5	432.577792	7879.904229	7447.326437	949198	110998	1010
1011	1	1	8	87	184	Sample	6.25	273.077192	7821.75995	7548.682759	959104	110998	1011
1012	1	1	8	88	1076	PosCtrl	12.5	8202.036987	16041.487562	7839.450575	969518	110490	1012
1013	1	1	8	89	185	Sample	100	8712.05229	16671.840796	7959.788506	979932	110744	1013
1014	1	1	8	90	185	Sample	50	4218.212043	12042.189055	7823.977011	990600	110744	1014
1015	1	1	8	91	185	Sample	25	1520.991105	9171.322139	7650.331034	1001014	110490	1015
1016	1	1	8	92	185	Sample	12.5	864.339266	8433.465174	7569.125908	1011682	110490	1016
1017	1	1	8	93	185	Sample	6.25	209.825379	7916.871891	7707.046512	1020318	111252	1017
1018	1	1	8	94	186	Sample	100	21535.315329	29710.414179	8175.098851	1032002	110490	1018
1019	1	1	8	95	186	Sample	50	8987.4532	17104.883085	8117.429885	1042416	110490	1019
1020	1	1	8	96	186	Sample	25	3486.294467	11234.2301	7747.935632	1052830	110490	1020
1021	1	1	8	97	186	Sample	12.5	1681.416306	9198.2301	7516.813793	1063244	110490	1021
1022	1	1	8	98	186	Sample	6.25	707.228933	8112.578358	7405.349425	1073150	110490	1022
1023	1	1	8	99	1077	PosCtrl	12.5	8109.246946	15905.573383	7796.326437	1083818	110236	1023
1024	1	1	8	100	187	Sample	100	12438.887288	20268.059701	7829.172414	1094232	110490	1024
1025	1	1	8	101	187	Sample	50	4347.381875	11925.685323	7578.303448	1104900	110744	1025
1026	1	1	8	102	187	Sample	25	1597.853328	9099.021144	7501.167816	1115314	110490	1026
1027	1	1	8	103	187	Sample	12.5	1004.773512	8292.711443	7287.937931	1125474	110490	1027
1028	1	1	8	104	187	Sample	6.25	527.129028	7692.098259	7164.969231	1135634	110998	1028
1029	1	1	8	105	188	Sample	100	9105.904443	16592.134328	7486.229885	1146302	110490	1029
1030	1	1	8	106	188	Sample	50	2769.524481	10289.034826	7519.510345	1156970	110490	1030
1031	1	1	8	107	188	Sample	25	1488.066152	8741.114428	7253.048276	1167130	110236	1031
1032	1	1	8	108	188	Sample	12.5	429.911391	7562.589552	7132.678161	1178560	109982	1032
1033	1	1	8	109	188	Sample	6.25	386.362721	7555.266169	7168.903448	1187958	110236	1033
1034	1	1	8	110	1078	PosCtrl	12.5	7913.760216	15365.778607	7452.018391	1198118	110236	1034
1035	1	1	8	111	189	Sample	100	8932.865183	16451.207711	7518.342529	1208532	110490	1035
1036	1	1	8	112	189	Sample	50	3138.148996	10500.206468	7362.057471	1219200	110490	1036
1037	1	1	8	113	189	Sample	25	1512.092357	8859.232587	7347.14023	1229614	110490	1037
1038	1	1	8	114	189	Sample	12.5	727.32449	7836.44403	7109.11954	1240282	110490	1038
1039	1	1	8	115	189	Sample	6.25	369.2532	7592.549751	7223.296552	1249680	110998	1039
1040	1	1	8	116	190	Sample	100	14528.637734	22201.754975	7673.117241	1260602	110490	1040
1041	1	1	8	117	190	Sample	50	4986.91924	12455.677861	7468.758621	1271270	110490	1041
1042	1	1	8	118	190	Sample	25	1983.890341	9186.402985	7202.512644	1281430	110490	1042
1043	1	1	8	119	190	Sample	12.5	1117.009367	8031.517413	6914.508046	1292098	110998	1043
1044	1	1	8	120	190	Sample	6.25	443.720149	7378.053483	6934.333333	1302004	110998	1044
1045	1	1	8	121	1079	PosCtrl	12.5	7886.919652	15130.319652	7243.4	1312418	110236	1045
1046	1	1	8	122	191	Sample	100	7184.595128	14571.572139	7386.977011	1323086	110490	1046
1047	1	1	8	123	191	Sample	50	2478.625244	9598.95398	7120.328736	1333500	110236	1047
1048	1	1	8	124	191	Sample	25	1303.906776	8109.437811	6805.531034	1344168	110236	1048
1049	1	1	8	125	191	Sample	12.5	528.340307	7310.682836	6782.342529	1354328	109982	1049
1050	1	1	8	126	191	Sample	6.25	264.379791	7141.915423	6877.535632	1364488	110998	1050
1051	1	1	8	127	192	Sample	100	16347.771891	23673.038557	7325.266667	1374902	110236	1051
1052	1	1	8	128	192	Sample	50	6720.79053	13806.905473	7086.114943	1385316	110236	1052
1053	1	1	8	129	192	Sample	25	3031.976437	9901.916667	6869.94023	1395730	110236	1053
1054	1	1	8	130	192	Sample	12.5	1372.352093	8008.262438	6635.910345	1406144	110236	1054
1055	1	1	8	131	192	Sample	6.25	562.220244	7398.054726	6835.834483	1416050	109982	1055
1056	1	1	8	132	1080	PosCtrl	12.5	8058.579765	15082.021144	7023.441379	1426972	110236	1056
1057	1	1	9	1	193	Sample	100	8311.279113	14924.421642	6613.142529	65532	120904	1057
1058	1	1	9	2	193	Sample	50	3447.110027	9864.526119	6417.416092	75946	121158	1058
1059	1	1	9	3	193	Sample	25	1336.944579	8030.799751	6693.855172	86360	121158	1059
1060	1	1	9	4	193	Sample	12.5	574.139466	7325.247512	6751.108046	97028	120904	1060
1061	1	1	9	5	193	Sample	6.25	358.149846	7033.384328	6675.234483	106680	120904	1061
1062	1	1	9	6	194	Sample	100	23421.415457	30853.052239	7431.636782	117348	120904	1062
1063	1	1	9	7	194	Sample	50	9781.471376	17043.319652	7261.848276	127762	120904	1063
1064	1	1	9	8	194	Sample	25	4208.681017	11407.931592	7199.250575	138176	120904	1064
1065	1	1	9	9	194	Sample	12.5	2221.344922	9364.501244	7143.156322	148590	120904	1065
1066	1	1	9	10	194	Sample	6.25	1025.728581	8176.967662	7151.23908	158750	120904	1066
1067	1	1	9	11	1069	PosCtrl	25	17496.18836	24927.710199	7431.521839	169164	120904	1067
1068	1	1	9	12	195	Sample	100	1015.105232	7930.114428	6915.009195	180086	121158	1068
1069	1	1	9	13	195	Sample	50	395.378993	7279.859453	6884.48046	190246	120904	1069
1070	1	1	9	14	195	Sample	25	178.72467	7162.70398	6983.97931	200660	120904	1070
1071	1	1	9	15	195	Sample	12.5	210.35458	6949.635572	6739.280992	211328	120904	1071
1072	1	1	9	16	195	Sample	6.25	102.136555	6880.508706	6778.372152	218186	121158	1072
1073	1	1	9	17	196	Sample	100	7488.362438	14605.762438	7117.4	231394	121158	1073
1074	1	1	9	18	196	Sample	50	2501.364651	9444.337065	6942.972414	242062	121158	1074
1075	1	1	9	19	196	Sample	25	1196.333865	8196.70398	7000.370115	252730	121158	1075
1076	1	1	9	20	196	Sample	12.5	723.004598	7587.666667	6864.662069	262636	120904	1076
1077	1	1	9	21	196	Sample	6.25	256.954478	7177.021144	6920.066667	272796	120904	1077
1078	1	1	9	22	1070	PosCtrl	25	16536.78257	24184.497512	7647.714943	283464	120904	1078
1079	1	1	9	23	197	Sample	100	8485.225476	16064.002488	7578.777011	294132	121158	1079
1080	1	1	9	24	197	Sample	50	3898.273529	11266.696517	7368.422989	304546	121158	1080
1081	1	1	9	25	197	Sample	25	1507.771702	8944.369403	7436.597701	314960	121158	1081
1082	1	1	9	26	197	Sample	12.5	581.072491	7969.182836	7388.110345	325628	120904	1082
1083	1	1	9	27	197	Sample	6.25	329.726016	7650.282338	7320.556322	335026	120904	1083
1084	1	1	9	28	198	Sample	100	7903.309444	15413.366915	7510.057471	345694	120904	1084
1085	1	1	9	29	198	Sample	50	2740.373778	10233.063433	7492.689655	356362	121158	1085
1086	1	1	9	30	198	Sample	25	1113.581343	8513.314677	7399.733333	367284	121158	1086
1087	1	1	9	31	198	Sample	12.5	573.557197	7936.405473	7362.848276	377444	120904	1087
1088	1	1	9	32	198	Sample	6.25	321.304083	7725.614428	7404.310345	387096	120904	1088
1089	1	1	9	33	1071	PosCtrl	25	16380.672585	24535.350746	8154.678161	397764	120904	1089
1090	1	1	9	34	199	Sample	100	12006.888471	20131.196517	8124.308046	408432	121158	1090
1091	1	1	9	35	199	Sample	50	5226.56791	13184.834577	7958.266667	418846	121158	1091
1092	1	1	9	36	199	Sample	25	2232.151578	9971.043532	7738.891954	429260	121158	1092
1093	1	1	9	37	199	Sample	12.5	832.105407	8628.180348	7796.074941	439928	120904	1093
1094	1	1	9	38	199	Sample	6.25	387.121976	8343.21393	7956.091954	449072	120904	1094
1095	1	1	9	39	200	Sample	100	15644.716787	23886.312189	8241.595402	460248	120904	1095
1096	1	1	9	40	200	Sample	50	4294.530786	12302.466418	8007.935632	470916	121158	1096
1097	1	1	9	41	200	Sample	25	2601.359204	10262.825871	7661.466667	481076	121158	1097
1098	1	1	9	42	200	Sample	12.5	1045.01731	8265.440299	7220.422989	491744	120904	1098
1099	1	1	9	43	200	Sample	6.25	655.008869	7883.450249	7228.441379	501142	120650	1099
1100	1	1	9	44	1072	PosCtrl	25	16123.215998	23987.498756	7864.282759	512318	120904	1100
1101	1	1	9	45	201	Sample	100	1962.479971	9549.008706	7586.528736	522986	120904	1101
1102	1	1	9	46	201	Sample	50	964.616744	8169.099502	7204.482759	532892	120904	1102
1103	1	1	9	47	201	Sample	25	379.763622	7608.899254	7229.135632	543306	120396	1103
1104	1	1	9	48	201	Sample	12.5	37.328782	7092.824627	7055.495845	553974	120904	1104
1105	1	1	9	49	201	Sample	6.25	152.918936	7241.206468	7088.287532	560832	120396	1105
1106	1	1	9	50	202	Sample	100	7629.864454	15155.425373	7525.56092	574548	120904	1106
1107	1	1	9	51	202	Sample	50	2566.95778	10013.564677	7446.606897	585216	120904	1107
1108	1	1	9	52	202	Sample	25	1139.03311	8364.860697	7225.827586	595630	120904	1108
1109	1	1	9	53	202	Sample	12.5	513.844896	7765.106965	7251.262069	605536	120650	1109
1110	1	1	9	54	202	Sample	6.25	278.189887	7609.548507	7331.358621	615188	120650	1110
1111	1	1	9	55	1073	PosCtrl	25	16511.356648	24463.883085	7952.526437	626364	120904	1111
1112	1	1	9	56	203	Sample	100	6002.168485	13827.251244	7825.082759	637286	120904	1112
1113	1	1	9	57	203	Sample	50	2290.228478	9868.890547	7578.662069	647446	120904	1113
1114	1	1	9	58	203	Sample	25	1017.982681	8515.817164	7497.834483	657860	120904	1114
1115	1	1	9	59	203	Sample	12.5	590.845565	7725.024876	7134.17931	668528	120650	1115
1116	1	1	9	60	203	Sample	6.25	78.469077	7412.319652	7333.850575	678180	120904	1116
1117	1	1	9	61	204	Sample	100	13202.899468	20916.462687	7713.563218	689102	120904	1117
1118	1	1	9	62	204	Sample	50	5094.699082	12826.381841	7731.682759	699516	120904	1118
1119	1	1	9	63	204	Sample	25	2388.472234	9797.573383	7409.101149	709930	121158	1119
1120	1	1	9	64	204	Sample	12.5	1037.275407	8332.645522	7295.370115	720090	120904	1120
1121	1	1	9	65	204	Sample	6.25	567.086396	7886.502488	7319.416092	729996	121158	1121
1122	1	1	9	66	1074	PosCtrl	25	16285.384929	24184.36194	7898.977011	740918	120904	1122
1123	1	1	9	67	205	Sample	100	16432.415329	24409.247512	7976.832184	751332	120396	1123
1124	1	1	9	68	205	Sample	50	7033.133016	14822.526119	7789.393103	761746	120396	1124
1125	1	1	9	69	205	Sample	25	2753.989381	10530.072139	7776.082759	772414	120396	1125
1126	1	1	9	70	205	Sample	12.5	1135.281292	8716.692786	7581.411494	782320	120650	1126
1127	1	1	9	71	205	Sample	6.25	550.463682	8030.597015	7480.133333	792480	120396	1127
1128	1	1	9	72	206	Sample	100	8889.099219	16757.262438	7868.163218	803148	120396	1128
1129	1	1	9	73	206	Sample	50	2966.589364	10666.587065	7699.997701	813816	120396	1129
1130	1	1	9	74	206	Sample	25	1373.271419	8773.032338	7399.76092	824230	120396	1130
1131	1	1	9	75	206	Sample	12.5	601.480691	7949.715174	7348.234483	835152	120650	1131
1132	1	1	9	76	206	Sample	6.25	226.497435	7692.814677	7466.317241	844550	120904	1132
1133	1	1	9	77	1075	PosCtrl	25	17236.482999	25260.457711	8023.974713	854964	120142	1133
1134	1	1	9	78	207	Sample	100	12613.264797	20603.460199	7990.195402	865632	120904	1134
1135	1	1	9	79	207	Sample	50	5478.20024	13357.124378	7878.924138	876300	121158	1135
1136	1	1	9	80	207	Sample	25	2719.394201	10267.711443	7548.317241	886714	120904	1136
1137	1	1	9	81	207	Sample	12.5	998.990058	8483.399254	7484.409195	896874	121158	1137
1138	1	1	9	82	207	Sample	6.25	638.531652	8291.129353	7652.597701	906780	121158	1138
1139	1	1	9	83	208	Sample	100	10353.844939	18337.152985	7983.308046	917702	120650	1139
1140	1	1	9	84	208	Sample	50	4248.22069	11958.333333	7710.112644	928116	120650	1140
1141	1	1	9	85	208	Sample	25	1461.374138	8866.25	7404.875862	938784	120650	1141
1142	1	1	9	86	208	Sample	12.5	282.190218	7767.003731	7484.813514	951992	120650	1142
1143	1	1	9	87	208	Sample	6.25	358.434925	7838.264925	7479.83	959104	120904	1143
1144	1	1	9	88	1076	PosCtrl	25	17001.404237	25159.146766	8157.742529	969518	120650	1144
1145	1	1	9	89	209	Sample	100	10514.533393	18509.531095	7994.997701	980186	120904	1145
1146	1	1	9	90	209	Sample	50	4556.704315	12362.996269	7806.291954	990600	120904	1146
1147	1	1	9	91	209	Sample	25	1740.154443	9337.384328	7597.229885	1001014	120904	1147
1148	1	1	9	92	209	Sample	12.5	807.736584	8400.088308	7592.351724	1011174	120904	1148
1149	1	1	9	93	209	Sample	6.25	325.732192	7810.242537	7484.510345	1021080	120904	1149
1150	1	1	9	94	210	Sample	100	9684.957214	17416.223881	7731.266667	1032002	120904	1150
1151	1	1	9	95	210	Sample	50	3842.841791	11615.641791	7772.8	1042670	120904	1151
1152	1	1	9	96	210	Sample	25	1616.037597	8864.874378	7248.836782	1052830	121158	1152
1153	1	1	9	97	210	Sample	12.5	868.223349	8091.5199	7223.296552	1063498	120904	1153
1154	1	1	9	98	210	Sample	6.25	321.947504	7717.671642	7395.724138	1073150	120904	1154
1155	1	1	9	99	1077	PosCtrl	25	17038.585392	24949.125622	7910.54023	1083818	120650	1155
1156	1	1	9	100	211	Sample	100	8379.788369	16211.78607	7831.997701	1094486	120904	1156
1157	1	1	9	101	211	Sample	50	3063.507566	10449.751244	7386.243678	1104900	120904	1157
1158	1	1	9	102	211	Sample	25	1575.056579	8891.442786	7316.386207	1115314	120904	1158
1159	1	1	9	103	211	Sample	12.5	660.180142	7918.692786	7258.512644	1125474	120650	1159
1160	1	1	9	104	211	Sample	6.25	294.325366	7476.975124	7182.649758	1134872	118872	1160
1161	1	1	9	105	212	Sample	100	9792.368605	17135.9801	7343.611494	1146302	120904	1161
1162	1	1	9	106	212	Sample	50	3934.854246	11288.80597	7353.951724	1156716	120650	1162
1163	1	1	9	107	212	Sample	25	1561.895008	8876.00995	7314.114943	1167384	120904	1163
1164	1	1	9	108	212	Sample	12.5	711.547015	7683.013682	6971.466667	1177544	120396	1164
1165	1	1	9	109	212	Sample	6.25	350.931275	7474.457711	7123.526437	1187450	120904	1165
1166	1	1	9	110	1078	PosCtrl	25	16989.116761	24637.751244	7648.634483	1198118	120650	1166
1167	1	1	9	111	213	Sample	100	11911.172911	19355.067164	7443.894253	1208532	120904	1167
1168	1	1	9	112	213	Sample	50	5425.550712	12629.047264	7203.496552	1218946	120650	1168
1169	1	1	9	113	213	Sample	25	2106.549794	9268.929104	7162.37931	1229614	120650	1169
1170	1	1	9	114	213	Sample	12.5	1066.689209	8108.38806	7041.698851	1239774	120904	1170
1171	1	1	9	115	213	Sample	6.25	613.141885	7694.976368	7081.834483	1249680	120904	1171
1172	1	1	9	116	214	Sample	100	7924.583659	15369.799751	7445.216092	1260602	120650	1172
1173	1	1	9	117	214	Sample	50	2638.627698	9789.319652	7150.691954	1271016	120650	1173
1174	1	1	9	118	214	Sample	25	1042.397349	8103.889303	7061.491954	1281684	120650	1174
1175	1	1	9	119	214	Sample	12.5	467.572851	7350.869403	6883.296552	1292098	120904	1175
1176	1	1	9	120	214	Sample	6.25	317.358715	7198.16791	6880.809195	1302004	120904	1176
1177	1	1	9	121	1079	PosCtrl	25	16868.362661	24340.068408	7471.705747	1312418	120650	1177
1178	1	1	9	122	215	Sample	100	10092.765226	17431.087065	7338.321839	1323086	120650	1178
1179	1	1	9	123	215	Sample	50	4286.045282	11450.521144	7164.475862	1333500	120650	1179
1180	1	1	9	124	215	Sample	25	2183.690359	9040.554726	6856.864368	1343914	120650	1180
1181	1	1	9	125	215	Sample	12.5	1022.603654	7569.987562	6547.383908	1354582	120650	1181
1182	1	1	9	126	215	Sample	6.25	597.388737	7355.715174	6758.326437	1364234	120396	1182
1183	1	1	9	127	216	Sample	100	12800.992452	20039.900498	7238.908046	1374902	120650	1183
1184	1	1	9	128	216	Sample	50	4885.046406	11891.126866	7006.08046	1385570	120650	1184
1185	1	1	9	129	216	Sample	25	1990.345188	8673.853234	6683.508046	1395984	120650	1185
1186	1	1	9	130	216	Sample	12.5	1048.385186	7551.971393	6503.586207	1406398	120142	1186
1187	1	1	9	131	216	Sample	6.25	343.792838	6984.981343	6641.188506	1415796	120904	1187
1188	1	1	9	132	1080	PosCtrl	25	16982.154246	24129.639303	7147.485057	1426972	120396	1188
1189	1	1	10	1	217	Sample	100	4745.568331	11132.552239	6386.983908	65532	131318	1189
1190	1	1	10	2	217	Sample	50	1532.078049	7825.347015	6293.268966	76200	131318	1190
1191	1	1	10	3	217	Sample	25	533.726488	7059.455224	6525.728736	86614	132080	1191
1192	1	1	10	4	217	Sample	12.5	374.072911	6727.233831	6353.16092	97028	132080	1192
1193	1	1	10	5	217	Sample	6.25	110.7655	6654.514925	6543.749425	106680	132080	1193
1194	1	1	10	6	218	Sample	100	24073.669729	31357.419154	7283.749425	117348	131318	1194
1195	1	1	10	7	218	Sample	50	9892.835478	17118.800995	7225.965517	127762	131318	1195
1196	1	1	10	8	218	Sample	25	5065.611108	12031.585821	6965.974713	138176	131318	1196
1197	1	1	10	9	218	Sample	12.5	2053.3655	9095.181592	7041.816092	148590	131318	1197
1198	1	1	10	10	218	Sample	6.25	1012.568614	8026.722637	7014.154023	158242	131572	1198
1199	1	1	10	11	1069	PosCtrl	50	29384.193215	37253.319652	7869.126437	169164	131318	1199
1200	1	1	10	12	219	Sample	100	9826.116529	16927.702736	7101.586207	179832	131318	1200
1201	1	1	10	13	219	Sample	50	3354.4927	10039.93408	6685.441379	190246	131318	1201
1202	1	1	10	14	219	Sample	25	1405.554452	8269.460199	6863.905747	200660	131318	1202
1203	1	1	10	15	219	Sample	12.5	690.596234	7368.692786	6678.096552	211328	131826	1203
1204	1	1	10	16	219	Sample	6.25	387.935581	7152.211443	6764.275862	220726	131826	1204
1205	1	1	10	17	220	Sample	100	8542.855558	15748.080846	7205.225287	231648	131318	1205
1206	1	1	10	18	220	Sample	50	3046.111537	9996.879353	6950.767816	242062	131064	1206
1207	1	1	10	19	220	Sample	25	1362.635718	8298.925373	6936.289655	252730	131318	1207
1208	1	1	10	20	220	Sample	12.5	787.797212	7768.008706	6980.211494	262890	131826	1208
1209	1	1	10	21	220	Sample	6.25	297.007531	7238.947761	6941.94023	273050	131826	1209
1210	1	1	10	22	1070	PosCtrl	50	27834.939046	35607.529851	7772.590805	283464	131318	1210
1211	1	1	10	23	221	Sample	100	13377.522946	20881.787313	7504.264368	294132	131318	1211
1212	1	1	10	24	221	Sample	50	4353.027518	11668.393035	7315.365517	304546	131318	1212
1213	1	1	10	25	221	Sample	25	1777.916915	9097.783582	7319.866667	314960	131318	1213
1214	1	1	10	26	221	Sample	12.5	884.723786	8170.889303	7286.165517	325882	131826	1214
1215	1	1	10	27	221	Sample	6.25	352.395917	7750.552239	7398.156322	335280	131826	1215
1216	1	1	10	28	222	Sample	100	6261.2503	13779.905473	7518.655172	345948	131318	1216
1217	1	1	10	29	222	Sample	50	2162.986696	9609.65796	7446.671264	356616	131064	1217
1218	1	1	10	30	222	Sample	25	1003.606296	8241.022388	7237.416092	366776	131318	1218
1219	1	1	10	31	222	Sample	12.5	544.84109	7639.585821	7094.744731	377444	131572	1219
1220	1	1	10	32	222	Sample	6.25	270.391851	7524.922886	7254.531034	386588	130556	1220
1221	1	1	10	33	1071	PosCtrl	50	24214.658604	32480.681592	8266.022989	397764	131064	1221
1222	1	1	10	34	223	Sample	100	4337.963141	12258.650498	7920.687356	408686	131318	1222
1223	1	1	10	35	223	Sample	50	1944.526986	9493.522388	7548.995402	418846	131318	1223
1224	1	1	10	36	223	Sample	25	783.688043	8168.069652	7384.381609	429260	131572	1224
1225	1	1	10	37	223	Sample	12.5	444.750094	8071.91791	7627.167816	439928	131572	1225
1226	1	1	10	38	223	Sample	6.25	276.243129	7861.477612	7585.234483	449326	131572	1226
1227	1	1	10	39	224	Sample	100	4208.929053	11854.140547	7645.211494	460248	131318	1227
1228	1	1	10	40	224	Sample	50	1335.161486	9003.007463	7667.845977	470916	131318	1228
1229	1	1	10	41	224	Sample	25	801.865303	8217.936567	7416.071264	481330	131318	1229
1230	1	1	10	42	224	Sample	12.5	291.416418	7401.549751	7110.133333	491744	131572	1230
1231	1	1	10	43	224	Sample	6.25	155.924987	7345.177861	7189.252874	501904	131572	1231
1232	1	1	10	44	1072	PosCtrl	50	27480.672139	35650.405473	8169.733333	512064	131064	1232
1233	1	1	10	45	225	Sample	100	14957.306528	22735.904229	7778.597701	522732	131318	1233
1234	1	1	10	46	225	Sample	50	5086.248439	12335.774876	7249.526437	533146	131318	1234
1235	1	1	10	47	225	Sample	25	1965.574069	9021.309701	7055.735632	543560	131064	1235
1236	1	1	10	48	225	Sample	12.5	864.31915	7833.466418	6969.147268	554228	131064	1236
1237	1	1	10	49	225	Sample	6.25	472.435761	7529.971393	7057.535632	563118	131064	1237
1238	1	1	10	50	226	Sample	100	4363.080511	11608.455224	7245.374713	574548	131318	1238
1239	1	1	10	51	226	Sample	50	1446.411957	8702.763682	7256.351724	584962	131064	1239
1240	1	1	10	52	226	Sample	25	689.366315	7812.389303	7123.022989	594868	131064	1240
1241	1	1	10	53	226	Sample	12.5	276.399056	7334.987562	7058.588506	606298	131318	1241
1242	1	1	10	54	226	Sample	6.25	95.720381	7282.435323	7186.714943	615950	131318	1242
1243	1	1	10	55	1073	PosCtrl	50	27617.335504	35757.528607	8140.193103	626364	131064	1243
1244	1	1	10	56	227	Sample	100	18181.350772	26158.911692	7977.56092	637032	131318	1244
1245	1	1	10	57	227	Sample	50	7193.154383	14814.853234	7621.698851	647700	131318	1245
1246	1	1	10	58	227	Sample	25	3150.308561	10602.552239	7452.243678	658114	131318	1246
1247	1	1	10	59	227	Sample	12.5	1518.461786	8763.496269	7245.034483	668528	131572	1247
1248	1	1	10	60	227	Sample	6.25	583.932244	7891.031095	7307.098851	678180	131318	1248
1249	1	1	10	61	228	Sample	100	15519.191825	23058.36194	7539.170115	689102	131318	1249
1250	1	1	10	62	228	Sample	50	5840.600232	13248.715174	7408.114943	699516	131318	1250
1251	1	1	10	63	228	Sample	25	2573.883848	9707.302239	7133.418391	710184	131318	1251
1252	1	1	10	64	228	Sample	12.5	1215.39843	8361.449005	7146.050575	720090	131318	1252
1253	1	1	10	65	228	Sample	6.25	783.835769	7947.380597	7163.544828	729996	131064	1253
1254	1	1	10	66	1074	PosCtrl	50	27858.913673	36094.771144	8235.857471	740918	131318	1254
1255	1	1	10	67	229	Sample	100	20828.79741	28921.420398	8092.622989	751332	130810	1255
1256	1	1	10	68	229	Sample	50	8243.398465	15938.085821	7694.687356	761746	130810	1256
1257	1	1	10	69	229	Sample	25	3694.63492	11264.869403	7570.234483	772160	130810	1257
1258	1	1	10	70	229	Sample	12.5	1655.287657	9122.322139	7467.034483	782320	130810	1258
1259	1	1	10	71	229	Sample	6.25	693.472628	8107.7301	7414.257471	792226	131064	1259
1260	1	1	10	72	230	Sample	100	10952.563836	18684.462687	7731.898851	803148	130810	1260
1261	1	1	10	73	230	Sample	50	3793.773984	11454.217662	7660.443678	813816	130810	1261
1262	1	1	10	74	230	Sample	25	1916.435066	9311.825871	7395.390805	823976	130810	1262
1263	1	1	10	75	230	Sample	12.5	498.739268	7893.69403	7394.954762	834898	132842	1263
1264	1	1	10	76	230	Sample	6.25	367.089689	7785.303483	7418.213793	844804	131318	1264
1265	1	1	10	77	1075	PosCtrl	50	28067.985924	36395.496269	8327.510345	854964	130556	1265
1266	1	1	10	78	231	Sample	100	7235.198482	14999.570896	7764.372414	865886	131318	1266
1267	1	1	10	79	231	Sample	50	2268.538926	9772.467662	7503.928736	876554	131318	1267
1268	1	1	10	80	231	Sample	25	1038.18287	8538.152985	7499.970115	886714	131318	1268
1269	1	1	10	81	231	Sample	12.5	445.239761	7976.956468	7531.716707	898398	131826	1269
1270	1	1	10	82	231	Sample	6.25	135.602314	7714.106965	7578.504651	907034	131064	1270
1271	1	1	10	83	232	Sample	100	28789.851304	37091.449005	8301.597701	917702	131064	1271
1272	1	1	10	84	232	Sample	50	13040.642229	21029.177861	7988.535632	928116	131318	1272
1273	1	1	10	85	232	Sample	25	5986.678676	13467.885572	7481.206897	938530	131318	1273
1274	1	1	10	86	232	Sample	12.5	2747.194219	10217.863184	7470.668966	948944	131318	1274
1275	1	1	10	87	232	Sample	6.25	1427.534217	9055.481343	7627.947126	958850	131318	1275
1276	1	1	10	88	1076	PosCtrl	50	28186.954032	36535.075871	8348.121839	969518	131064	1276
1277	1	1	10	89	233	Sample	100	12826.666023	21031.309701	8204.643678	980186	131318	1277
1278	1	1	10	90	233	Sample	50	4120.458278	11917.131841	7796.673563	990600	131318	1278
1279	1	1	10	91	233	Sample	25	1870.339844	9390.919154	7520.57931	1001014	131064	1279
1280	1	1	10	92	233	Sample	12.5	1027.388797	8526.579602	7499.190805	1011682	131318	1280
1281	1	1	10	93	233	Sample	6.25	366.418597	7883.487562	7517.068966	1021334	131064	1281
1282	1	1	10	94	234	Sample	100	12843.310311	20507.696517	7664.386207	1032002	131064	1282
1283	1	1	10	95	234	Sample	50	4752.467936	12353.895522	7601.427586	1042670	131318	1283
1284	1	1	10	96	234	Sample	25	2671.594545	9903.412935	7231.818391	1052830	131064	1284
1285	1	1	10	97	234	Sample	12.5	1086.175347	8350.947761	7264.772414	1063498	131318	1285
1286	1	1	10	98	234	Sample	6.25	591.720226	7903.402985	7311.682759	1072896	131064	1286
1287	1	1	10	99	1077	PosCtrl	50	28518.268571	36589.50995	8071.241379	1083818	131064	1287
1288	1	1	10	100	235	Sample	100	17538.119026	25373.781095	7835.662069	1094486	131318	1288
1289	1	1	10	101	235	Sample	50	7066.315697	14476.00995	7409.694253	1104900	131318	1289
1290	1	1	10	102	235	Sample	25	2885.018691	10107.322139	7222.303448	1115314	131064	1290
1291	1	1	10	103	235	Sample	12.5	1273.430391	8344.143035	7070.712644	1125474	131064	1291
1292	1	1	10	104	235	Sample	6.25	744.667361	7640.145522	6895.478161	1135380	131064	1292
1293	1	1	10	105	236	Sample	100	14477.90446	21842.619403	7364.714943	1146302	131064	1293
1294	1	1	10	106	236	Sample	50	5682.729799	13142.074627	7459.344828	1156716	131064	1294
1295	1	1	10	107	236	Sample	25	2502.282081	9641.006219	7138.724138	1167130	131064	1295
1296	1	1	10	108	236	Sample	12.5	948.535366	7753.981343	6805.445977	1177544	130556	1296
1297	1	1	10	109	236	Sample	6.25	644.163141	7667.650498	7023.487356	1187704	130556	1297
1298	1	1	10	110	1078	PosCtrl	50	28032.525939	35968.599502	7936.073563	1198372	131064	1298
1299	1	1	10	111	237	Sample	100	8611.822757	16206.284826	7594.462069	1208532	131064	1299
1300	1	1	10	112	237	Sample	50	4532.069111	11712.289801	7180.22069	1219200	131064	1300
