Order	Main.Row	Main.Col	Sub.Row	Sub.Col	Series.Id	Spot.Type	Dilution	Net.Value	Raw.Value	Background.Value	Spot.X.Position	Spot.Y.Position	Original.Order
61	1	1	1	61	12	Sample	100	5288.676831	15827.906716	10539.229885	684276	38100	61
62	1	1	1	62	12	Sample	50	1596.713261	11844.129353	10247.416092	695198	38100	62
63	1	1	1	63	12	Sample	25	606.701167	10752.485075	10145.783908	705358	37846	63
64	1	1	1	64	12	Sample	12.5	293.783233	10339.144279	10045.361045	716280	37846	64
65	1	1	1	65	12	Sample	6.25	-99.306022	9806.905473	9906.211494	725170	37846	65
66	1	1	1	66	1062	PosCtrl	100	3682.576248	13677.914179	9995.337931	736092	38354	66
67	1	1	1	67	13	Sample	100	4301.713356	14450.630597	10148.917241	746506	37846	67
68	1	1	1	68	13	Sample	50	1278.773477	11118.741294	9839.967816	757174	37846	68
69	1	1	1	69	13	Sample	25	409.706416	9936.91791	9527.211494	767842	37338	69
70	1	1	1	70	13	Sample	12.5	166.546061	9563.757463	9397.211401	778764	37846	70
71	1	1	1	71	13	Sample	6.25	17.136662	9369.437811	9352.301149	787654	37846	71
72	1	1	1	72	14	Sample	100	4406.279147	14096.058458	9689.77931	798576	38100	72
73	1	1	1	73	14	Sample	50	1295.219677	10879.380597	9584.16092	809244	37846	73
74	1	1	1	74	14	Sample	25	321.75706	9749.524876	9427.767816	820420	37846	74
75	1	1	1	75	14	Sample	12.5	76.896869	9457.140547	9380.243678	831088	37846	75
76	1	1	1	76	14	Sample	6.25	-90.556751	9161.873134	9252.429885	840994	37846	76
77	1	1	1	77	1063	PosCtrl	100	3025.622277	12379.03607	9353.413793	850392	38354	77
78	1	1	1	78	15	Sample	100	4753.929405	14345.584577	9591.655172	861060	37846	78
79	1	1	1	79	15	Sample	50	1231.29572	10691.973881	9460.678161	871982	37592	79
80	1	1	1	80	15	Sample	25	459.598447	9579.600746	9120.002299	882396	37846	80
81	1	1	1	81	15	Sample	12.5	63.441722	8996.034826	8932.593103	892810	37846	81
82	1	1	1	82	15	Sample	6.25	-67.053491	8943.870647	9010.924138	903224	37846	82
83	1	1	1	83	16	Sample	100	4046.0772	13207.835821	9161.758621	912876	37846	83
84	1	1	1	84	16	Sample	50	1123.931678	10130.023632	9006.091954	923798	37846	84
