Order	Main.Row	Main.Col	Sub.Row	Sub.Col	Series.Id	Spot.Type	Dilution	Net.Value	Raw.Value	Background.Value	Spot.X.Position	Spot.Y.Position	Original.Order
61	1	1	1	61	12	Sample	100	40652.391096	49740.912935	9088.521839	664210	38862	61
62	1	1	1	62	12	Sample	50	26166.71496	35085.485075	8918.770115	674878	38862	62
63	1	1	1	63	12	Sample	25	16278.887682	24859.549751	8580.662069	685292	38862	63
64	1	1	1	64	12	Sample	12.5	6280.487965	14500.720149	8220.232184	695706	38862	64
65	1	1	1	65	12	Sample	6.25	3319.924987	11563.511194	8243.586207	705612	38608	65
66	1	1	1	66	1062	PosCtrl	100	42756.931197	52573.774876	9816.843678	716026	38608	66
67	1	1	1	67	13	Sample	100	36940.837356	46535.083333	9594.245977	726440	38354	67
68	1	1	1	68	13	Sample	50	23905.005455	33008.253731	9103.248276	736854	38354	68
69	1	1	1	69	13	Sample	25	13485.157188	22054.996269	8569.83908	747522	38100	69
70	1	1	1	70	13	Sample	12.5	5951.572765	14359.44403	8407.871264	757936	38354	70
71	1	1	1	71	13	Sample	6.25	3006.435049	11335.007463	8328.572414	767588	38354	71
72	1	1	1	72	14	Sample	100	41920.357128	51331.465174	9411.108046	778510	38100	72
73	1	1	1	73	14	Sample	50	28671.20929	37907.16791	9235.958621	788924	38100	73
74	1	1	1	74	14	Sample	25	18220.823297	26846.064677	8625.241379	799338	38100	74
75	1	1	1	75	14	Sample	12.5	8501.116675	16991.992537	8490.875862	809752	38100	75
76	1	1	1	76	14	Sample	6.25	3815.053594	12453.039801	8637.986207	819658	38354	76
77	1	1	1	77	1063	PosCtrl	100	43636.701673	53457.628109	9820.926437	830326	38100	77
78	1	1	1	78	15	Sample	100	38672.518545	48536.865672	9864.347126	840994	38862	78
79	1	1	1	79	15	Sample	50	26287.57678	35637.284826	9349.708046	851408	38862	79
80	1	1	1	80	15	Sample	25	14028.584843	22855.936567	8827.351724	861822	38862	80
81	1	1	1	81	15	Sample	12.5	6455.323881	14993.723881	8538.4	872236	38862	81
82	1	1	1	82	15	Sample	6.25	2847.421882	11391.212687	8543.790805	882142	38608	82
83	1	1	1	83	16	Sample	100	43366.248568	53113.579602	9747.331034	893064	38862	83
84	1	1	1	84	16	Sample	50	31894.198628	41490.527363	9596.328736	903478	38862	84
85	1	1	1	85	16	Sample	25	21258.894579	30293.216418	9034.321839	913892	38608	85
86	1	1	1	86	16	Sample	12.5	10069.998533	18851.692786	8781.694253	924306	38608	86
87	1	1	1	87	16	Sample	6.25	5516.523546	14274.431592	8757.908046	934212	38608	87
88	1	1	1	88	1064	PosCtrl	100	43521.636061	53505.293532	9983.657471	944880	38608	88
89	1	1	1	89	17	Sample	100	35874.473855	45951.246269	10076.772414	955294	38862	89
90	1	1	1	90	17	Sample	50	24899.296071	34484.084577	9584.788506	965708	38862	90
91	1	1	1	91	17	Sample	25	12160.327543	21377.120647	9216.793103	976376	38608	91
92	1	1	1	92	17	Sample	12.5	5888.992083	14709.304726	8820.312644	986536	38608	92
93	1	1	1	93	17	Sample	6.25	2669.585495	11404.03607	8734.450575	996442	38608	93
94	1	1	1	94	18	Sample	100	39934.825639	49636.777363	9701.951724	1007364	38608	94
95	1	1	1	95	18	Sample	50	25570.712669	35105.560945	9534.848276	1017778	38608	95
96	1	1	1	96	18	Sample	25	15408.42883	24688.001244	9279.572414	1028192	38608	96
97	1	1	1	97	18	Sample	12.5	6772.334894	15734.808458	8962.473563	1038606	38608	97
98	1	1	1	98	18	Sample	6.25	3114.839372	11849.579602	8734.74023	1048512	38608	98
99	1	1	1	99	1065	PosCtrl	100	44078.667953	54305.047264	10226.37931	1059180	38608	99
100	1	1	1	100	19	Sample	100	35756.576831	45958.406716	10201.829885	1069594	38862	100
101	1	1	1	101	19	Sample	50	22105.338875	31594.012438	9488.673563	1080008	38608	101
102	1	1	1	102	19	Sample	25	10905.043704	19759.227612	8854.183908	1090676	38608	102
103	1	1	1	103	19	Sample	12.5	4957.795359	13574.95398	8617.158621	1101090	38608	103
104	1	1	1	104	19	Sample	6.25	2381.940822	11068.901741	8686.96092	1110742	38608	104
105	1	1	1	105	20	Sample	100	39308.793618	48599.218905	9290.425287	1121664	38608	105
106	1	1	1	106	20	Sample	50	23318.901964	32532.541045	9213.63908	1132078	38608	106
107	1	1	1	107	20	Sample	25	14293.731686	23017.099502	8723.367816	1142492	38608	107
108	1	1	1	108	20	Sample	12.5	6603.669231	15082.018657	8478.349425	1152906	38608	108
109	1	1	1	109	20	Sample	6.25	2909.937931	11224.666667	8314.728736	1162812	38608	109
110	1	1	1	110	1066	PosCtrl	100	43929.530503	53912.962687	9983.432184	1173480	38608	110
111	1	1	1	111	21	Sample	100	42247.857368	52478.089552	10230.232184	1183894	38608	111
112	1	1	1	112	21	Sample	50	35015.107231	44757.792289	9742.685057	1194308	38608	112
113	1	1	1	113	21	Sample	25	22762.230863	31913.649254	9151.418391	1204976	38608	113
114	1	1	1	114	21	Sample	12.5	11340.405953	20027.320896	8686.914943	1215136	38608	114
115	1	1	1	115	21	Sample	6.25	5653.778324	14193.608209	8539.829885	1225296	38608	115
116	1	1	1	116	22	Sample	100	35983.990196	45154.613184	9170.622989	1235710	38354	116
117	1	1	1	117	22	Sample	50	20302.395651	29236.200249	8933.804598	1246378	38608	117
118	1	1	1	118	22	Sample	25	12176.280734	20768.094527	8591.813793	1256792	38608	118
119	1	1	1	119	22	Sample	12.5	5122.404074	13266.371891	8143.967816	1267206	38608	119
120	1	1	1	120	22	Sample	6.25	2521.103234	10767.436567	8246.333333	1276858	38354	120
121	1	1	1	121	1067	PosCtrl	100	43867.8044	53608.254975	9740.450575	1287526	38608	121
122	1	1	1	122	23	Sample	100	31903.808912	41343.829602	9440.02069	1298194	38608	122
123	1	1	1	123	23	Sample	50	21134.076171	29923.731343	8789.655172	1308608	38608	123
124	1	1	1	124	23	Sample	25	10061.647066	18333.302239	8271.655172	1319276	38354	124
125	1	1	1	125	23	Sample	12.5	4690.953757	12824.981343	8134.027586	1329690	38354	125
126	1	1	1	126	23	Sample	6.25	2057.326385	10062.878109	8005.551724	1339342	38354	126
127	1	1	1	127	24	Sample	100	40949.589029	49813.961443	8864.372414	1350264	38608	127
128	1	1	1	128	24	Sample	50	27001.602642	35805.034826	8803.432184	1360678	38608	128
129	1	1	1	129	24	Sample	25	16361.517121	24641.937811	8280.42069	1371092	38354	129
130	1	1	1	130	24	Sample	12.5	8475.378744	16409.992537	7934.613793	1381506	38354	130
131	1	1	1	131	24	Sample	6.25	4706.291131	12918.049751	8211.758621	1391412	38608	131
132	1	1	1	132	1068	PosCtrl	100	43567.322894	52889.665423	9322.342529	1402080	38354	132
133	1	1	2	1	25	Sample	100	27318.042469	34406.968905	7088.926437	40640	49276	133
134	1	1	2	2	25	Sample	50	11961.228238	18923.766169	6962.537931	51054	49022	134
135	1	1	2	3	25	Sample	25	5556.050652	12265.016169	6708.965517	61468	49022	135
136	1	1	2	4	25	Sample	12.5	2530.771959	9067.645522	6536.873563	72136	49022	136
137	1	1	2	5	25	Sample	6.25	1285.307377	8008.08209	6722.774713	82042	49022	137
138	1	1	2	6	26	Sample	100	20371.35338	27755.976368	7384.622989	92710	49022	138
139	1	1	2	7	26	Sample	50	8290.439312	15332.715174	7042.275862	102870	49276	139
140	1	1	2	8	26	Sample	25	3936.079173	10666.28607	6730.206897	113538	49276	140
141	1	1	2	9	26	Sample	12.5	1898.637219	8443.53607	6544.898851	123952	49022	141
142	1	1	2	10	26	Sample	6.25	617.14065	7412.717662	6795.577011	133858	49530	142
143	1	1	2	11	1057	PosCtrl	50	35417.680185	43325.905473	7908.225287	144526	49276	143
144	1	1	2	12	27	Sample	100	18791.860774	26616.543532	7824.682759	155194	49276	144
145	1	1	2	13	27	Sample	50	6213.913038	13430.823383	7216.910345	165608	49276	145
146	1	1	2	14	27	Sample	25	3340.108218	10226.850746	6886.742529	176022	49276	146
147	1	1	2	15	27	Sample	12.5	1256.957506	7980.803483	6723.845977	186436	49276	147
148	1	1	2	16	27	Sample	6.25	654.770029	7463.574627	6808.804598	196088	49276	148
149	1	1	2	17	28	Sample	100	18194.173203	25523.646766	7329.473563	207010	49276	149
150	1	1	2	18	28	Sample	50	7609.552076	14847.110697	7237.558621	217424	49276	150
151	1	1	2	19	28	Sample	25	3457.079379	10605.440299	7148.36092	227838	49276	151
152	1	1	2	20	28	Sample	12.5	1591.065775	8413.776119	6822.710345	237998	49276	152
153	1	1	2	21	28	Sample	6.25	1034.728187	8116.810945	7082.082759	247904	49530	153
154	1	1	2	22	1058	PosCtrl	50	34044.296449	42257.756219	8213.45977	258826	49022	154
155	1	1	2	23	29	Sample	100	29452.86134	37735.884328	8283.022989	269240	49276	155
156	1	1	2	24	29	Sample	50	16804.632253	24700.273632	7895.641379	279654	49276	156
157	1	1	2	25	29	Sample	25	8994.364128	16402.375622	7408.011494	290068	49276	157
158	1	1	2	26	29	Sample	12.5	3735.680022	10914.130597	7178.450575	300482	49276	158
159	1	1	2	27	29	Sample	6.25	1941.550686	9231.486318	7289.935632	310388	49276	159
160	1	1	2	28	30	Sample	100	32009.69017	40355.218905	8345.528736	321310	49022	160
161	1	1	2	29	30	Sample	50	16305.726085	24336.55597	8030.829885	331724	49276	161
162	1	1	2	30	30	Sample	25	7990.851004	15700.126866	7709.275862	342138	49276	162
163	1	1	2	31	30	Sample	12.5	3692.789046	11282.779851	7589.990805	352552	49276	163
164	1	1	2	32	30	Sample	6.25	1625.301493	9308.034826	7682.733333	362204	49276	164
165	1	1	2	33	1059	PosCtrl	50	33941.023769	42790.904229	8849.88046	373126	49022	165
166	1	1	2	34	31	Sample	100	30992.077749	40088.024876	9095.947126	383794	49276	166
167	1	1	2	35	31	Sample	50	15687.805241	24451.690299	8763.885057	394208	49276	167
168	1	1	2	36	31	Sample	25	8052.119506	16300.696517	8248.577011	404622	49276	168
169	1	1	2	37	31	Sample	12.5	2776.226025	10488.524876	7712.298851	415036	49276	169
170	1	1	2	38	31	Sample	6.25	1535.136576	9293.679104	7758.542529	424942	49022	170
171	1	1	2	39	32	Sample	100	15999.928204	24265.629353	8265.701149	435610	49276	171
172	1	1	2	40	32	Sample	50	6209.782141	14497.037313	8287.255172	446024	49276	172
173	1	1	2	41	32	Sample	25	2515.008115	10286.773632	7771.765517	456438	49276	173
174	1	1	2	42	32	Sample	12.5	982.78383	8540.687811	7557.903981	467106	49530	174
175	1	1	2	43	32	Sample	6.25	545.351564	8391.09204	7845.740476	476250	49784	175
176	1	1	2	44	1060	PosCtrl	50	34139.41514	43358.245025	9218.829885	487426	49022	176
177	1	1	2	45	33	Sample	100	27705.87636	37108.400498	9402.524138	498094	49022	177
178	1	1	2	46	33	Sample	50	12673.319206	21379.041045	8705.721839	508508	49022	178
179	1	1	2	47	33	Sample	25	6371.219875	14670.458955	8299.23908	518922	49276	179
180	1	1	2	48	33	Sample	12.5	2472.634757	10472.427861	7999.793103	529336	49022	180
181	1	1	2	49	33	Sample	6.25	1369.933239	9393.498756	8023.565517	538988	49276	181
182	1	1	2	50	34	Sample	100	28363.535341	37116.420398	8752.885057	549910	49022	182
183	1	1	2	51	34	Sample	50	13830.881601	22331.090796	8500.209195	560324	49022	183
184	1	1	2	52	34	Sample	25	6168.570672	14304.264925	8135.694253	570738	49022	184
185	1	1	2	53	34	Sample	12.5	2698.619309	10673.118159	7974.498851	581152	49022	185
186	1	1	2	54	34	Sample	6.25	1276.04083	9247.144279	7971.103448	590804	49022	186
187	1	1	2	55	1061	PosCtrl	50	34220.724919	43424.570896	9203.845977	601726	49022	187
188	1	1	2	56	35	Sample	100	27547.85404	36714.651741	9166.797701	612394	49276	188
189	1	1	2	57	35	Sample	50	13032.957094	21570.828358	8537.871264	622808	49276	189
190	1	1	2	58	35	Sample	25	6729.647212	14826.258706	8096.611494	633222	49276	190
191	1	1	2	59	35	Sample	12.5	2649.172877	10577.097015	7927.924138	643636	49276	191
192	1	1	2	60	35	Sample	6.25	1629.161915	9586.134328	7956.972414	653288	49276	192
193	1	1	2	61	36	Sample	100	35408.719094	44453.054726	9044.335632	664210	49022	193
194	1	1	2	62	36	Sample	50	21130.145634	30098.798507	8968.652874	674624	49022	194
195	1	1	2	63	36	Sample	25	11263.964171	19959.754975	8695.790805	685292	49022	195
196	1	1	2	64	36	Sample	12.5	4907.639398	13148.473881	8240.834483	695706	49276	196
197	1	1	2	65	36	Sample	6.25	2693.564025	10788.131841	8094.567816	705612	49022	197
198	1	1	2	66	1062	PosCtrl	50	33845.805018	43137.050995	9291.245977	716280	49022	198
199	1	1	2	67	37	Sample	100	29177.77328	38691.996269	9514.222989	726694	48514	199
200	1	1	2	68	37	Sample	50	14142.397384	23077.526119	8935.128736	737108	48514	200
201	1	1	2	69	37	Sample	25	8033.621899	16497.031095	8463.409195	747522	48514	201
202	1	1	2	70	37	Sample	12.5	3002.158895	11177.427861	8175.268966	757682	48514	202
203	1	1	2	71	37	Sample	6.25	1655.647495	9974.095771	8318.448276	767588	48768	203
204	1	1	2	72	38	Sample	100	36932.08438	46372.339552	9440.255172	778510	48514	204
205	1	1	2	73	38	Sample	50	22004.131155	31272.062189	9267.931034	788924	48514	205
206	1	1	2	74	38	Sample	25	12142.814282	20803.991294	8661.177011	799338	48514	206
207	1	1	2	75	38	Sample	12.5	5865.36779	14299.772388	8434.404598	809752	48514	207
208	1	1	2	76	38	Sample	6.25	2736.453371	11368.067164	8631.613793	819658	48768	208
209	1	1	2	77	1063	PosCtrl	50	35031.17515	44560.869403	9529.694253	830326	48514	209
210	1	1	2	78	39	Sample	100	27966.975433	37620.039801	9653.064368	841248	49022	210
211	1	1	2	79	39	Sample	50	12655.05157	21805.467662	9150.416092	851662	49022	211
212	1	1	2	80	39	Sample	25	5945.058346	14417.072139	8472.013793	862076	49022	212
213	1	1	2	81	39	Sample	12.5	2741.355155	10957.681592	8216.326437	872490	49276	213
214	1	1	2	82	39	Sample	6.25	1254.020106	9557.840796	8303.82069	882396	49276	214
215	1	1	2	83	40	Sample	100	34016.995574	43409.18408	9392.188506	893064	49022	215
216	1	1	2	84	40	Sample	50	19617.199108	28962.109453	9344.910345	903478	49022	216
217	1	1	2	85	40	Sample	25	10259.20826	19085.396766	8826.188506	913892	49022	217
218	1	1	2	86	40	Sample	12.5	4539.175725	13046.619403	8507.443678	924306	49022	218
219	1	1	2	87	40	Sample	6.25	1986.750815	10534.291045	8547.54023	934212	49022	219
220	1	1	2	88	1064	PosCtrl	50	34140.816915	43578.950249	9438.133333	944880	49022	220
