Order	Main.Row	Main.Col	Sub.Row	Sub.Col	Series.Id	Spot.Type	Dilution	Net.Value	Raw.Value	Background.Value	Spot.X.Position	Spot.Y.Position	Original.Order
608	1	1	5	80	111	Sample	25	-10.635323	8386.89801	8397.533333	882650	80264	608
609	1	1	5	81	111	Sample	12.5	65.032188	8456.572139	8391.539952	893064	80264	609
610	1	1	5	82	111	Sample	6.25	46.221113	8295.924129	8249.703016	901700	80264	610
611	1	1	5	83	112	Sample	100	5916.788952	14462.61194	8545.822989	912876	79502	611
612	1	1	5	84	112	Sample	50	1688.288763	10298.109453	8609.82069	923544	79502	612
613	1	1	5	85	112	Sample	25	626.347255	9009.471393	8383.124138	933958	79756	613
614	1	1	5	86	112	Sample	12.5	149.293944	8440.60199	8291.308046	945896	80264	614
615	1	1	5	87	112	Sample	6.25	26.719257	8416.162935	8389.443678	955548	80264	615
616	1	1	5	88	1064	PosCtrl	6.25	13.743121	8323.901741	8310.158621	964946	80264	616
617	1	1	5	89	113	Sample	100	2183.971968	10640.721393	8456.749425	975106	79756	617
618	1	1	5	90	113	Sample	50	435.053182	8755.064677	8320.011494	986536	80264	618
619	1	1	5	91	113	Sample	25	92.095282	8610.104478	8518.009195	996696	80264	619
620	1	1	5	92	113	Sample	12.5	-42.007737	8281.89801	8323.905747	1007110	80264	620
621	1	1	5	93	113	Sample	6.25	-215.911477	8138.318408	8354.229885	1017524	80264	621
622	1	1	5	94	114	Sample	100	2475.635658	11144.394279	8668.758621	1027176	80010	622
623	1	1	5	95	114	Sample	50	550.198164	9218.430348	8668.232184	1038098	79756	623
624	1	1	5	96	114	Sample	25	314.474147	8887.159204	8572.685057	1048512	80264	624
625	1	1	5	97	114	Sample	12.5	96.31128	8686.603234	8590.291954	1058672	80264	625
626	1	1	5	98	114	Sample	6.25	-34.162163	8612.998756	8647.16092	1068578	80264	626
627	1	1	5	99	1065	PosCtrl	6.25	35.496003	8618.144279	8582.648276	1078992	80264	627
628	1	1	5	100	115	Sample	100	1769.409178	10500.514925	8731.105747	1089406	79756	628
629	1	1	5	101	115	Sample	50	509.374344	9459.737562	8950.363218	1100074	79756	629
630	1	1	5	102	115	Sample	25	139.501707	9318.598259	9179.096552	1110742	80264	630
631	1	1	5	103	115	Sample	12.5	-1.591251	9212.38806	9213.97931	1120902	80264	631
632	1	1	5	104	115	Sample	6.25	-133.189861	9083.345771	9216.535632	1131062	80264	632
633	1	1	5	105	116	Sample	100	3651.43595	13076.307214	9424.871264	1141222	80010	633
634	1	1	5	106	116	Sample	50	1027.34674	10537.585821	9510.23908	1151890	80010	634
635	1	1	5	107	116	Sample	25	407.877037	9721.060945	9313.183908	1162812	80264	635
636	1	1	5	108	116	Sample	12.5	82.108923	9164.420398	9082.311475	1173226	80264	636
637	1	1	5	109	116	Sample	6.25	102.680151	9212.935323	9110.255172	1182370	80264	637
638	1	1	5	110	1066	PosCtrl	6.25	16.294956	9215.221393	9198.926437	1193038	80264	638
639	1	1	5	111	117	Sample	100	1733.305558	11228.664179	9495.358621	1203452	79756	639
640	1	1	5	112	117	Sample	50	659.846432	10186.021144	9526.174713	1214628	80264	640
641	1	1	5	113	117	Sample	25	188.897238	9732.402985	9543.505747	1224534	80264	641
642	1	1	5	114	117	Sample	12.5	230.965543	9762.894279	9531.928736	1234948	80264	642
643	1	1	5	115	117	Sample	6.25	48.296577	9395.227612	9346.931034	1244346	80264	643
644	1	1	5	116	118	Sample	100	4435.403723	14096.261194	9660.857471	1255522	80010	644
645	1	1	5	117	118	Sample	50	1391.863819	11088.477612	9696.613793	1266190	80010	645
646	1	1	5	118	118	Sample	25	663.409273	10104.349502	9440.94023	1276604	80010	646
647	1	1	5	119	118	Sample	12.5	214.308432	9660.747512	9446.43908	1287018	80264	647
648	1	1	5	120	118	Sample	6.25	47.052239	9408.718905	9361.666667	1297432	80264	648
649	1	1	5	121	1067	PosCtrl	6.25	39.468279	9339.930348	9300.462069	1307338	80264	649
650	1	1	5	122	119	Sample	100	2360.335409	12098.360697	9738.025287	1317498	78994	650
651	1	1	5	123	119	Sample	50	884.066298	10575.070896	9691.004598	1328420	79248	651
652	1	1	5	124	119	Sample	25	265.879482	9752.350746	9486.471264	1339088	80264	652
653	1	1	5	125	119	Sample	12.5	243.170043	9547.800995	9304.630952	1350010	80264	653
654	1	1	5	126	119	Sample	6.25	115.600233	9385.558458	9269.958225	1358900	80264	654
655	1	1	5	127	120	Sample	100	4266.068056	13879.291045	9613.222989	1369314	79248	655
656	1	1	5	128	120	Sample	50	1595.562678	11305.220149	9709.657471	1379982	79502	656
657	1	1	5	129	120	Sample	25	660.557789	10217.973881	9557.416092	1390396	78994	657
658	1	1	5	130	120	Sample	12.5	480.081429	9788.24005	9308.158621	1401064	78994	658
659	1	1	5	131	120	Sample	6.25	243.341105	9515.072139	9271.731034	1411478	80264	659
660	1	1	5	132	1068	PosCtrl	6.25	391.086713	9460.309701	9069.222989	1422146	80264	660
661	1	1	6	1	121	Sample	100	918.783428	8805.084577	7886.301149	60452	89662	661
662	1	1	6	2	121	Sample	50	409.273821	8451.609453	8042.335632	71120	90170	662
663	1	1	6	3	121	Sample	25	218.761554	8101.947761	7883.186207	81788	90170	663
664	1	1	6	4	121	Sample	12.5	289.145943	8027.196517	7738.050575	91948	90170	664
665	1	1	6	5	121	Sample	6.25	92.552059	7855.958955	7763.406897	101346	90170	665
666	1	1	6	6	122	Sample	100	9454.973375	17853.497512	8398.524138	112522	89408	666
667	1	1	6	7	122	Sample	50	3294.930434	11769.689055	8474.758621	123190	89662	667
668	1	1	6	8	122	Sample	25	1871.512635	9842.924129	7971.411494	133350	89408	668
669	1	1	6	9	122	Sample	12.5	710.570003	8618.347015	7907.777011	144272	90170	669
670	1	1	6	10	122	Sample	6.25	344.741242	7972.28607	7627.544828	154432	90170	670
671	1	1	6	11	0	NegCtrl	0	-273.488652	7385.876866	7659.365517	164338	90170	671
672	1	1	6	12	123	Sample	100	5371.455052	13132.604478	7761.149425	174752	89916	672
673	1	1	6	13	123	Sample	50	1973.572877	9526.430348	7552.857471	185420	89916	673
674	1	1	6	14	123	Sample	25	898.447976	8172.677861	7274.229885	195580	89916	674
675	1	1	6	15	123	Sample	12.5	419.587665	7095.231343	6675.643678	206502	90170	675
676	1	1	6	16	123	Sample	6.25	57.72672	6626.170398	6568.443678	216916	90170	676
677	1	1	6	17	124	Sample	100	1886.086052	8618.467662	6732.381609	226568	89916	677
678	1	1	6	18	124	Sample	50	615.12654	7583.910448	6968.783908	237236	90170	678
679	1	1	6	19	124	Sample	25	281.138308	7792.004975	7510.866667	247650	90170	679
680	1	1	6	20	124	Sample	12.5	5.976857	7524.300995	7518.324138	258318	90170	680
681	1	1	6	21	124	Sample	6.25	58.130134	7452.366915	7394.236782	268224	90170	681
682	1	1	6	22	0	NegCtrl	0	-120.043061	7444.129353	7564.172414	278384	90170	682
683	1	1	6	23	125	Sample	100	4977.579791	13148.248756	8170.668966	289052	89662	683
684	1	1	6	24	125	Sample	50	1881.399588	10055.691542	8174.291954	299720	89662	684
685	1	1	6	25	125	Sample	25	807.280657	8793.745025	7986.464368	310134	89916	685
686	1	1	6	26	125	Sample	12.5	450.061297	8397.838308	7947.777011	320294	89662	686
687	1	1	6	27	125	Sample	6.25	374.681987	8279.504975	7904.822989	330454	90170	687
688	1	1	6	28	126	Sample	100	7565.754452	15876.793532	8311.03908	341122	89662	688
689	1	1	6	29	126	Sample	50	2690.074318	10793.676617	8103.602299	351790	89916	689
690	1	1	6	30	126	Sample	25	1242.912386	9083.723881	7840.811494	362204	89916	690
691	1	1	6	31	126	Sample	12.5	302.582997	8081.55597	7778.972973	373380	90170	691
692	1	1	6	32	126	Sample	6.25	206.60146	7843.222637	7636.621176	381762	90170	692
693	1	1	6	33	0	NegCtrl	0	-14.567383	7544.929104	7559.496487	392938	90170	693
694	1	1	6	34	127	Sample	100	4051.528393	12051.298507	7999.770115	403352	89662	694
695	1	1	6	35	127	Sample	50	1243.237502	9063.373134	7820.135632	414020	89662	695
696	1	1	6	36	127	Sample	25	503.379593	8378.503731	7875.124138	424942	90170	696
697	1	1	6	37	127	Sample	12.5	192.453577	8048.554726	7856.101149	435610	90170	697
698	1	1	6	38	127	Sample	6.25	-110.099828	7813.350746	7923.450575	445516	90170	698
699	1	1	6	39	128	Sample	100	8063.394922	16497.084577	8433.689655	455422	89916	699
700	1	1	6	40	128	Sample	50	2920.161846	11224.19403	8304.032184	466090	89916	700
701	1	1	6	41	128	Sample	25	974.001441	8984.412935	8010.411494	477012	90170	701
702	1	1	6	42	128	Sample	12.5	406.822174	8117.458955	7710.636782	487426	90170	702
703	1	1	6	43	128	Sample	6.25	163.827063	7654.038557	7490.211494	497586	90170	703
704	1	1	6	44	0	NegCtrl	0	-80.652428	7384.278607	7464.931034	507492	90170	704
705	1	1	6	45	129	Sample	100	4206.332012	11939.982587	7733.650575	517906	89916	705
706	1	1	6	46	129	Sample	50	1275.188557	8778.455224	7503.266667	528574	89916	706
707	1	1	6	47	129	Sample	25	399.705876	7918.804726	7519.098851	539242	90170	707
708	1	1	6	48	129	Sample	12.5	-7.518528	7507.28607	7514.804598	550164	90170	708
709	1	1	6	49	129	Sample	6.25	-98.822285	7606.554726	7705.377011	560324	90170	709
710	1	1	6	50	130	Sample	100	6556.580571	14532.152985	7975.572414	569976	89916	710
711	1	1	6	51	130	Sample	50	2240.08287	10193.652985	7953.570115	580390	89916	711
712	1	1	6	52	130	Sample	25	767.448019	8623.390547	7855.942529	591312	89916	712
713	1	1	6	53	130	Sample	12.5	259.033814	7848.08209	7589.048276	601472	90170	713
714	1	1	6	54	130	Sample	6.25	-15.846852	7389.927861	7405.774713	611632	90170	714
715	1	1	6	55	0	NegCtrl	0	-104.094879	7371.794776	7475.889655	621538	90170	715
716	1	1	6	56	131	Sample	100	2545.029079	10247.201493	7702.172414	632206	89916	716
717	1	1	6	57	131	Sample	50	645.199365	8225.385572	7580.186207	643128	90170	717
718	1	1	6	58	131	Sample	25	419.837434	7826.432836	7406.595402	653288	90170	718
719	1	1	6	59	131	Sample	12.5	-123.49427	7185.181592	7308.675862	664972	90170	719
720	1	1	6	60	131	Sample	6.25	-232.459478	7107.579602	7340.03908	674878	90170	720
721	1	1	6	61	132	Sample	100	1738.421384	9350.478856	7612.057471	684530	90170	721
722	1	1	6	62	132	Sample	50	372.810002	7820.131841	7447.321839	695198	90170	722
723	1	1	6	63	132	Sample	25	74.186885	7601.993781	7527.806897	706120	90170	723
724	1	1	6	64	132	Sample	12.5	-13.300849	7354.988806	7368.289655	716280	90170	724
725	1	1	6	65	132	Sample	6.25	-133.981764	7227.300995	7361.282759	726186	90170	725
726	1	1	6	66	0	NegCtrl	0	-131.164119	7295.700249	7426.864368	735838	90170	726
727	1	1	6	67	133	Sample	100	1004.182295	8493.402985	7489.22069	746252	89916	727
728	1	1	6	68	133	Sample	50	445.459787	7905.818408	7460.358621	757428	90170	728
729	1	1	6	69	133	Sample	25	77.648344	7629.940299	7552.291954	767588	90170	729
730	1	1	6	70	133	Sample	12.5	-57.007531	7525.385572	7582.393103	777494	90170	730
731	1	1	6	71	133	Sample	6.25	-62.474395	7326.973881	7389.448276	787400	90170	731
732	1	1	6	72	134	Sample	100	2345.422251	10140.141791	7794.71954	798068	89916	732
733	1	1	6	73	134	Sample	50	515.388334	8135.81592	7620.427586	809244	90170	733
734	1	1	6	74	134	Sample	25	121.685641	7822.825871	7701.14023	820166	90170	734
735	1	1	6	75	134	Sample	12.5	12.614076	7756.837065	7744.222989	830072	90170	735
736	1	1	6	76	134	Sample	6.25	-108.718863	7549.993781	7658.712644	839978	90170	736
737	1	1	6	77	0	NegCtrl	0	-174.676274	7237.691542	7412.367816	850138	90170	737
738	1	1	6	78	135	Sample	100	872.537639	8534.420398	7661.882759	861060	90170	738
739	1	1	6	79	135	Sample	50	245.801638	7901.824627	7656.022989	871982	90170	739
740	1	1	6	80	135	Sample	25	-17.387777	7629.449005	7646.836782	882396	90170	740
741	1	1	6	81	135	Sample	12.5	-115.579051	7521.304726	7636.883777	893064	90170	741
742	1	1	6	82	135	Sample	6.25	-65.287143	7551.594527	7616.881671	901700	90170	742
743	1	1	6	83	136	Sample	100	4368.480391	12110.059701	7741.57931	912876	89916	743
744	1	1	6	84	136	Sample	50	1297.116598	9039.309701	7742.193103	923798	89916	744
745	1	1	6	85	136	Sample	25	412.513167	7989.961443	7577.448276	934466	90170	745
746	1	1	6	86	136	Sample	12.5	88.611743	7727.200249	7638.588506	945642	90170	746
747	1	1	6	87	136	Sample	6.25	-53.384157	7486.466418	7539.850575	955294	90170	747
748	1	1	6	88	0	NegCtrl	0	-205.067301	7222.718905	7427.786207	964692	90170	748
749	1	1	6	89	137	Sample	100	3355.188463	11160.287313	7805.098851	975106	89916	749
750	1	1	6	90	137	Sample	50	827.594776	8580.794776	7753.2	986536	90170	750
751	1	1	6	91	137	Sample	25	368.712403	8198.208955	7829.496552	996442	90170	751
752	1	1	6	92	137	Sample	12.5	108.727603	7819.318408	7710.590805	1007110	90170	752
753	1	1	6	93	137	Sample	6.25	-98.378959	7592.777363	7691.156322	1017270	90170	753
754	1	1	6	94	138	Sample	100	2368.672096	10356.692786	7988.02069	1027176	90170	754
755	1	1	6	95	138	Sample	50	569.029456	8610.539801	8041.510345	1037590	90170	755
756	1	1	6	96	138	Sample	25	260.618777	8276.414179	8015.795402	1048258	90170	756
757	1	1	6	97	138	Sample	12.5	42.939449	7884.095771	7841.156322	1058418	90170	757
758	1	1	6	98	138	Sample	6.25	-8.59457	7831.692786	7840.287356	1068578	90170	758
759	1	1	6	99	0	NegCtrl	0	-275.019532	7584.575871	7859.595402	1078992	90170	759
760	1	1	6	100	139	Sample	100	3918.29946	12127.053483	8208.754023	1089152	90170	760
761	1	1	6	101	139	Sample	50	1490.654992	9714.406716	8223.751724	1099820	90170	761
762	1	1	6	102	139	Sample	25	626.693146	8906.879353	8280.186207	1110488	90170	762
763	1	1	6	103	139	Sample	12.5	155.433385	8501.955224	8346.521839	1120902	90170	763
764	1	1	6	104	139	Sample	6.25	-35.177003	8482.742537	8517.91954	1131062	90170	764
765	1	1	6	105	140	Sample	100	5247.329662	14043.860697	8796.531034	1141222	90424	765
766	1	1	6	106	140	Sample	50	1404.820381	10036.268657	8631.448276	1151890	90424	766
767	1	1	6	107	140	Sample	25	566.622234	9164.656716	8598.034483	1162812	90170	767
768	1	1	6	108	140	Sample	12.5	130.225819	8589.70398	8459.478161	1172972	90170	768
769	1	1	6	109	140	Sample	6.25	18.033007	8583.950249	8565.917241	1182370	90170	769
770	1	1	6	110	0	NegCtrl	0	-144.735118	8446.552239	8591.287356	1192784	90170	770
771	1	1	6	111	141	Sample	100	2658.769309	11474.868159	8816.098851	1203452	89916	771
772	1	1	6	112	141	Sample	50	830.54572	9640.557214	8810.011494	1214628	90170	772
773	1	1	6	113	141	Sample	25	412.882373	9165.585821	8752.703448	1225550	90678	773
774	1	1	6	114	141	Sample	12.5	230.042915	8970.914179	8740.871264	1234948	90170	774
775	1	1	6	115	141	Sample	6.25	3.829353	8583.29602	8579.466667	1244346	90170	775
776	1	1	6	116	142	Sample	100	5843.910388	14899.04602	9055.135632	1255522	90170	776
777	1	1	6	117	142	Sample	50	1872.679225	10994.074627	9121.395402	1266444	90424	777
778	1	1	6	118	142	Sample	25	822.968845	9689.437811	8866.468966	1276858	90170	778
779	1	1	6	119	142	Sample	12.5	391.339698	9143.962687	8752.622989	1287018	90170	779
780	1	1	6	120	142	Sample	6.25	115.514248	8852.854478	8737.34023	1297178	90170	780
781	1	1	6	121	0	NegCtrl	0	-72.451629	8701.182836	8773.634465	1307338	90170	781
782	1	1	6	122	143	Sample	100	6597.144853	15639.227612	9042.082759	1317498	89408	782
783	1	1	6	123	143	Sample	50	2725.37738	11875.929104	9150.551724	1327912	89662	783
784	1	1	6	124	143	Sample	25	1443.715071	10279.471393	8835.756322	1338326	89662	784
785	1	1	6	125	143	Sample	12.5	458.258105	9113.5	8655.241895	1349756	90170	785
786	1	1	6	126	143	Sample	6.25	274.513834	9187.951493	8913.437659	1358392	87884	786
787	1	1	6	127	144	Sample	100	9306.894416	18188.108209	8881.213793	1369314	89662	787
788	1	1	6	128	144	Sample	50	3440.84813	12359.376866	8918.528736	1379982	89662	788
789	1	1	6	129	144	Sample	25	1691.182338	10351.782338	8660.6	1390396	89662	789
790	1	1	6	130	144	Sample	12.5	844.329113	9361.338308	8517.009195	1401064	89662	790
791	1	1	6	131	144	Sample	6.25	356.510076	8944.33209	8587.822014	1412748	89916	791
792	1	1	6	132	0	NegCtrl	0	116.544913	8545.09204	8428.547126	1421892	90170	792
793	1	1	7	1	145	Sample	100	7468.748533	15315.109453	7846.36092	60706	99568	793
794	1	1	7	2	145	Sample	50	2385.772045	10105.070896	7719.298851	71120	99568	794
795	1	1	7	3	145	Sample	25	1242.882132	8786.461443	7543.57931	81280	99568	795
796	1	1	7	4	145	Sample	12.5	756.504203	8183.343284	7426.83908	91948	100076	796
797	1	1	7	5	145	Sample	6.25	263.071916	7593.432836	7330.36092	101346	100076	797
798	1	1	7	6	146	Sample	100	7598.964943	15687.25	8088.285057	112776	99568	798
799	1	1	7	7	146	Sample	50	2814.78432	10706.975124	7892.190805	123444	99822	799
800	1	1	7	8	146	Sample	25	1551.569626	9177.675373	7626.105747	133604	100076	800
801	1	1	7	9	146	Sample	12.5	778.006648	8239.466418	7461.45977	144272	100076	801
802	1	1	7	10	146	Sample	6.25	345.160285	7459.385572	7114.225287	154432	100076	802
803	1	1	7	11	1069	PosCtrl	6.25	159.518588	7324.911692	7165.393103	164338	100076	803
804	1	1	7	12	147	Sample	100	1629.505687	8663.802239	7034.296552	174752	99822	804
805	1	1	7	13	147	Sample	50	575.795505	7556.577114	6980.781609	185928	99822	805
806	1	1	7	14	147	Sample	25	186.992623	6837.41791	6650.425287	196342	100076	806
807	1	1	7	15	147	Sample	12.5	79.157866	6178.656716	6099.498851	206502	100076	807
808	1	1	7	16	147	Sample	6.25	-147.214977	6008.196517	6155.411494	216916	100076	808
809	1	1	7	17	148	Sample	100	8012.527595	14582.909204	6570.381609	226568	100076	809
810	1	1	7	18	148	Sample	50	2839.954709	9614.736318	6774.781609	237490	100330	810
811	1	1	7	19	148	Sample	25	1390.48203	8499.550995	7109.068966	247650	100076	811
812	1	1	7	20	148	Sample	12.5	486.848559	7597.503731	7110.655172	258318	100076	812
813	1	1	7	21	148	Sample	6.25	322.577046	7255.970149	6933.393103	268224	100076	813
814	1	1	7	22	1070	PosCtrl	6.25	379.32485	7340.630597	6961.305747	277622	100330	814
815	1	1	7	23	149	Sample	100	12513.429516	20397.737562	7884.308046	289306	99822	815
816	1	1	7	24	149	Sample	50	5203.139612	12956.20398	7753.064368	299720	99822	816
817	1	1	7	25	149	Sample	25	1888.389801	9404.123134	7515.733333	310134	100076	817
818	1	1	7	26	149	Sample	12.5	1109.808569	8541.128109	7431.31954	320802	99822	818
819	1	1	7	27	149	Sample	6.25	298.549683	7666.276119	7367.726437	330708	100076	819
820	1	1	7	28	150	Sample	100	5705.818176	13291.436567	7585.618391	341122	100330	820
821	1	1	7	29	150	Sample	50	2448.424164	9795.394279	7346.970115	351790	100330	821
822	1	1	7	30	150	Sample	25	1097.47835	8292.002488	7194.524138	362204	100584	822
823	1	1	7	31	150	Sample	12.5	455.329031	7764.383085	7309.054054	373380	100076	823
824	1	1	7	32	150	Sample	6.25	220.354148	7415.748756	7195.394608	381762	100076	824
825	1	1	7	33	1071	PosCtrl	6.25	351.097538	7510.391791	7159.294253	392176	99314	825
826	1	1	7	34	151	Sample	100	9025.216152	16880.531095	7855.314943	403352	100076	826
827	1	1	7	35	151	Sample	50	2987.581489	10554.271144	7566.689655	414274	100076	827
828	1	1	7	36	151	Sample	25	1027.618099	8449.420398	7421.802299	424688	99822	828
829	1	1	7	37	151	Sample	12.5	573.485649	7954.901741	7381.416092	435610	100076	829
830	1	1	7	38	151	Sample	6.25	1.664488	7363.395522	7361.731034	445516	100076	830
831	1	1	7	39	152	Sample	100	7940.560619	15694.677861	7754.117241	455422	100076	831
832	1	1	7	40	152	Sample	50	3058.389887	10740.881841	7682.491954	466090	100330	832
833	1	1	7	41	152	Sample	25	1242.894647	8675.823383	7432.928736	476758	100330	833
834	1	1	7	42	152	Sample	12.5	368.203946	7673.567164	7305.363218	487680	100076	834
835	1	1	7	43	152	Sample	6.25	166.28028	7121.073383	6954.793103	497840	100076	835
836	1	1	7	44	1072	PosCtrl	6.25	152.427723	7208.21393	7055.786207	507492	100076	836
837	1	1	7	45	153	Sample	100	5538.963167	12865.211443	7326.248276	517906	100330	837
838	1	1	7	46	153	Sample	50	1804.997933	8963.381841	7158.383908	528828	100330	838
839	1	1	7	47	153	Sample	25	930.258809	7936.502488	7006.243678	538988	100330	839
840	1	1	7	48	153	Sample	12.5	168.705192	7239.564677	7070.859485	551180	100330	840
841	1	1	7	49	153	Sample	6.25	-168.631163	7065.028607	7233.65977	560324	100076	841
842	1	1	7	50	154	Sample	100	8082.385478	15581.217662	7498.832184	569722	100330	842
843	1	1	7	51	154	Sample	50	2842.922337	10151.400498	7308.478161	580644	100330	843
844	1	1	7	52	154	Sample	25	1033.862815	8226.267413	7192.404598	591312	100076	844
845	1	1	7	53	154	Sample	12.5	247.487228	7289.195274	7041.708046	601472	100076	845
846	1	1	7	54	154	Sample	6.25	14.586438	6979.381841	6964.795402	611632	100076	846
847	1	1	7	55	1073	PosCtrl	6.25	249.353019	7120.789801	6871.436782	621538	100076	847
848	1	1	7	56	155	Sample	100	4232.163716	11511.733831	7279.570115	632460	100076	848
849	1	1	7	57	155	Sample	50	1488.428984	8579.700249	7091.271264	643382	100076	849
850	1	1	7	58	155	Sample	25	602.491457	7617.932836	7015.441379	653288	100076	850
851	1	1	7	59	155	Sample	12.5	184.174687	7066.772388	6882.597701	664972	100076	851
852	1	1	7	60	155	Sample	6.25	-310.146484	6677.63806	6987.784543	674878	100076	852
853	1	1	7	61	156	Sample	100	4811.307334	12100.03607	7288.728736	684022	100076	853
854	1	1	7	62	156	Sample	50	1859.86369	8925.006219	7065.142529	694690	100076	854
855	1	1	7	63	156	Sample	25	613.012978	7775.792289	7162.77931	706120	100076	855
856	1	1	7	64	156	Sample	12.5	166.81912	7096.782338	6929.963218	716280	100076	856
857	1	1	7	65	156	Sample	6.25	-141.967113	6716.88806	6858.855172	726186	100076	857
858	1	1	7	66	1074	PosCtrl	6.25	-114.921539	6819.655473	6934.577011	736092	100076	858
859	1	1	7	67	157	Sample	100	1825.666555	8993.347015	7167.68046	746252	100076	859
860	1	1	7	68	157	Sample	50	734.43022	7716.625622	6982.195402	757428	100076	860
861	1	1	7	69	157	Sample	25	146.035752	7122.562189	6976.526437	767588	100076	861
862	1	1	7	70	157	Sample	12.5	-110.067344	6901.672886	7011.74023	777494	100076	862
863	1	1	7	71	157	Sample	6.25	-53.766478	6788.835821	6842.602299	787400	100076	863
864	1	1	7	72	158	Sample	100	3321.114977	10642.636816	7321.521839	798322	100076	864
865	1	1	7	73	158	Sample	50	1108.985383	8316.716418	7207.731034	809244	100076	865
866	1	1	7	74	158	Sample	25	387.629559	7609.783582	7222.154023	820166	100076	866
867	1	1	7	75	158	Sample	12.5	148.959058	7303.53607	7154.577011	830072	100076	867
868	1	1	7	76	158	Sample	6.25	3.056922	7119.477612	7116.42069	839978	100076	868
869	1	1	7	77	1075	PosCtrl	6.25	21.418897	6914.809701	6893.390805	850138	100076	869
870	1	1	7	78	159	Sample	100	3371.330837	10643.588308	7272.257471	861060	99822	870
871	1	1	7	79	159	Sample	50	1169.876874	8580.28607	7410.409195	871982	100076	871
872	1	1	7	80	159	Sample	25	420.095051	7366.05597	6945.96092	882396	100076	872
873	1	1	7	81	159	Sample	12.5	147.18436	7141.24005	6994.05569	893064	100076	873
874	1	1	7	82	159	Sample	6.25	8.937874	6981.283582	6972.345708	901700	100076	874
875	1	1	7	83	160	Sample	100	3543.042306	10623.19403	7080.151724	912876	100076	875
876	1	1	7	84	160	Sample	50	1029.100841	8162.268657	7133.167816	924052	100076	876
877	1	1	7	85	160	Sample	25	281.116598	7392.976368	7111.85977	934466	100076	877
878	1	1	7	86	160	Sample	12.5	89.961357	7197.202736	7107.241379	945388	100076	878
879	1	1	7	87	160	Sample	6.25	109.701321	6987.517413	6877.816092	955040	100076	879
880	1	1	7	88	1076	PosCtrl	6.25	-12.583745	6779.108209	6791.691954	964692	100076	880
881	1	1	7	89	161	Sample	100	4618.988857	11837.777363	7218.788506	975360	100330	881
882	1	1	7	90	161	Sample	50	1598.63812	8827.169154	7228.531034	986028	100330	882
883	1	1	7	91	161	Sample	25	514.510671	7664.216418	7149.705747	996442	101092	883
884	1	1	7	92	161	Sample	12.5	156.354306	7179.503731	7023.149425	1007110	100076	884
885	1	1	7	93	161	Sample	6.25	-81.312086	7051.264925	7132.577011	1017270	100076	885
886	1	1	7	94	162	Sample	100	3970.173649	11422.925373	7452.751724	1027176	100330	886
887	1	1	7	95	162	Sample	50	1229.298422	8871.873134	7642.574713	1038098	100584	887
888	1	1	7	96	162	Sample	25	487.433428	8069.334577	7581.901149	1048258	100076	888
889	1	1	7	97	162	Sample	12.5	175.602693	7632.49005	7456.887356	1058418	100076	889
890	1	1	7	98	162	Sample	6.25	151.80983	7452.947761	7301.137931	1068578	100076	890
891	1	1	7	99	1077	PosCtrl	6.25	-30.755601	7329.373134	7360.128736	1078992	100076	891
892	1	1	7	100	163	Sample	100	1868.072259	9530.134328	7662.062069	1089152	100584	892
893	1	1	7	101	163	Sample	50	702.54572	8558.223881	7855.678161	1100074	100838	893
894	1	1	7	102	163	Sample	25	223.985598	8118.279851	7894.294253	1110488	100076	894
895	1	1	7	103	163	Sample	12.5	66.127312	7980.405473	7914.278161	1120902	100076	895
896	1	1	7	104	163	Sample	6.25	-26.083282	7753.038557	7779.121839	1131062	100076	896
897	1	1	7	105	164	Sample	100	2963.752659	10846.936567	7883.183908	1141222	100838	897
898	1	1	7	106	164	Sample	50	692.911837	8720.868159	8027.956322	1152144	101092	898
899	1	1	7	107	164	Sample	25	334.331558	8450.628109	8116.296552	1162812	100076	899
900	1	1	7	108	164	Sample	12.5	118.13339	7919.838308	7801.704918	1173226	100076	900
901	1	1	7	109	164	Sample	6.25	2.301227	7953.016169	7950.714943	1182370	100076	901
902	1	1	7	110	1078	PosCtrl	6.25	25.321084	8197.656716	8172.335632	1192784	100076	902
903	1	1	7	111	165	Sample	100	5142.151887	13622.108209	8479.956322	1203706	100330	903
904	1	1	7	112	165	Sample	50	1882.722199	10192.186567	8309.464368	1214374	100330	904
905	1	1	7	113	165	Sample	25	667.838077	9012.123134	8344.285057	1224534	100076	905
906	1	1	7	114	165	Sample	12.5	409.708097	8698.455224	8288.747126	1234948	100076	906
907	1	1	7	115	165	Sample	6.25	5.045171	8193.534826	8188.489655	1244346	100076	907
908	1	1	7	116	166	Sample	100	7094.352222	15509.733831	8415.381609	1255522	100584	908
909	1	1	7	117	166	Sample	50	2219.386284	10714.682836	8495.296552	1266190	100584	909
910	1	1	7	118	166	Sample	25	867.192709	9217.176617	8349.983908	1276604	100838	910
911	1	1	7	119	166	Sample	12.5	422.578667	8433.309701	8010.731034	1287272	101346	911
912	1	1	7	120	166	Sample	6.25	109.987579	8185.80597	8075.818391	1297178	100076	912
913	1	1	7	121	1079	PosCtrl	6.25	141.647713	8462.945274	8321.297561	1306830	97790	913
914	1	1	7	122	167	Sample	100	3531.231669	12060.781095	8529.549425	1317498	99822	914
915	1	1	7	123	167	Sample	50	1103.964711	9640.201493	8536.236782	1328420	100076	915
916	1	1	7	124	167	Sample	25	362.004177	8623.949005	8261.944828	1338580	99568	916
