Order	Main.Row	Main.Col	Sub.Row	Sub.Col	Series.Id	Spot.Type	Dilution	Net.Value	Raw.Value	Background.Value	Spot.X.Position	Spot.Y.Position	Original.Order
1	1	1	1	1	1	Sample	100	8680.925845	16983.431592	8302.505747	62230	37846	1
2	1	1	1	2	1	Sample	50	3171.629079	11653.534826	8481.905747	73152	37846	2
3	1	1	1	3	1	Sample	25	1603.784929	10056.695274	8452.910345	83566	37846	3
4	1	1	1	4	1	Sample	12.5	840.460568	9153.389303	8312.928736	93726	37592	4
5	1	1	1	5	1	Sample	6.25	49.266418	8626.799751	8577.533333	103632	38862	5
6	1	1	1	6	2	Sample	100	10859.996989	21420.702736	10560.705747	114300	38100	6
7	1	1	1	7	2	Sample	50	3430.44017	14081.635572	10651.195402	124968	38100	7
8	1	1	1	8	2	Sample	25	1729.152067	12387.034826	10657.882759	135382	38100	8
9	1	1	1	9	2	Sample	12.5	886.534654	11573.350746	10686.816092	145796	37846	9
10	1	1	1	10	2	Sample	6.25	403.922542	11241.221393	10837.298851	155448	37338	10
11	1	1	1	11	1057	PosCtrl	100	10916.050558	22251.848259	11335.797701	166116	38354	11
12	1	1	1	12	3	Sample	100	9762.329902	19939.651741	10177.321839	176530	38354	12
13	1	1	1	13	3	Sample	50	2462.772036	11387.328358	8924.556322	187198	38354	13
14	1	1	1	14	3	Sample	25	1123.166718	9969.955224	8846.788506	198120	38862	14
15	1	1	1	15	3	Sample	12.5	505.41128	9308.436567	8803.025287	208026	38862	15
16	1	1	1	16	3	Sample	6.25	291.341645	9009.85199	8718.510345	218440	38862	16
17	1	1	1	17	4	Sample	100	12677.893755	21874.932836	9197.03908	228346	38608	17
18	1	1	1	18	4	Sample	50	4563.429499	13771.919154	9208.489655	239014	38608	18
19	1	1	1	19	4	Sample	25	1781.331283	10957.866915	9176.535632	249428	38608	19
20	1	1	1	20	4	Sample	12.5	1042.710902	10132.264925	9089.554023	259588	38354	20
21	1	1	1	21	4	Sample	6.25	464.589784	9424.971393	8960.381609	269748	38862	21
22	1	1	1	22	1058	PosCtrl	100	8615.846732	17962.676617	9346.829885	280162	38608	22
23	1	1	1	23	5	Sample	100	11045.988763	20484.276119	9438.287356	290830	38354	23
24	1	1	1	24	5	Sample	50	3974.657283	13360.330846	9385.673563	301498	38354	24
25	1	1	1	25	5	Sample	25	1917.048259	11055.514925	9138.466667	312166	38100	25
26	1	1	1	26	5	Sample	12.5	804.720458	9886.784826	9082.064368	322834	38862	26
27	1	1	1	27	5	Sample	6.25	198.519103	9331.130597	9132.611494	332994	38862	27
28	1	1	1	28	6	Sample	100	11818.322182	21581.034826	9762.712644	342900	38354	28
29	1	1	1	29	6	Sample	50	3931.525673	13766.247512	9834.721839	353314	38608	29
30	1	1	1	30	6	Sample	25	1804.31779	11420.189055	9615.871264	363728	38354	30
31	1	1	1	31	6	Sample	12.5	907.05671	10337.028607	9429.971897	374396	38862	31
32	1	1	1	32	6	Sample	6.25	350.983788	9895.604478	9544.62069	383540	38862	32
33	1	1	1	33	1059	PosCtrl	100	9450.609221	19652.894279	10202.285057	394716	38608	33
34	1	1	1	34	7	Sample	100	13493.392383	24400.293532	10906.901149	405130	38100	34
35	1	1	1	35	7	Sample	50	5097.42268	15492.935323	10395.512644	415798	38100	35
36	1	1	1	36	7	Sample	25	2264.282192	12357.325871	10093.043678	426466	38100	36
37	1	1	1	37	7	Sample	12.5	833.338883	10770.421642	9937.082759	437134	38100	37
38	1	1	1	38	7	Sample	6.25	272.892263	10068.064677	9795.172414	446786	38862	38
39	1	1	1	39	8	Sample	100	11726.966015	22115.733831	10388.767816	457200	38354	39
40	1	1	1	40	8	Sample	50	3523.172217	13708.254975	10185.082759	467868	38354	40
41	1	1	1	41	8	Sample	25	1311.681129	11188.584577	9876.903448	478282	38100	41
42	1	1	1	42	8	Sample	12.5	444.832379	10177.626866	9732.794486	488950	38862	42
43	1	1	1	43	8	Sample	6.25	83.600648	9637.686567	9554.085919	497078	38862	43
44	1	1	1	44	1060	PosCtrl	100	8258.123923	18133.436567	9875.312644	509016	38608	44
45	1	1	1	45	9	Sample	100	8993.731789	19063.676617	10069.944828	519684	38354	45
46	1	1	1	46	9	Sample	50	2763.726625	12344.669154	9580.942529	530352	38354	46
47	1	1	1	47	9	Sample	25	1084.389835	10436.426617	9352.036782	540766	37846	47
48	1	1	1	48	9	Sample	12.5	106.204426	9312.431592	9206.227166	554482	37846	48
49	1	1	1	49	9	Sample	6.25	-88.728961	9102.774876	9191.503836	563626	38862	49
50	1	1	1	50	10	Sample	100	5906.771552	15199.014925	9292.243373	571500	38608	50
51	1	1	1	51	10	Sample	50	1358.272199	10406.2699	9047.997701	582422	38354	51
52	1	1	1	52	10	Sample	25	571.24795	9303.116915	8731.868966	593598	38862	52
53	1	1	1	53	10	Sample	12.5	232.364579	8763.847015	8531.482436	604012	38862	53
54	1	1	1	54	10	Sample	6.25	31.137682	8402.466418	8371.328736	613156	38862	54
55	1	1	1	55	1061	PosCtrl	100	4612.20235	13394.455224	8782.252874	623316	38862	55
56	1	1	1	56	11	Sample	100	4711.086953	13709.100746	8998.013793	633984	38354	56
57	1	1	1	57	11	Sample	50	1284.222397	10111.764925	8827.542529	644652	37846	57
58	1	1	1	58	11	Sample	25	407.98028	8833.24005	8425.25977	655828	38862	58
59	1	1	1	59	11	Sample	12.5	87.262369	8290.322139	8203.05977	666242	38862	59
60	1	1	1	60	11	Sample	6.25	33.707892	8335.967662	8302.25977	676402	38862	60
61	1	1	1	61	12	Sample	100	4566.081987	13247.171642	8681.089655	686054	38608	61
62	1	1	1	62	12	Sample	50	1370.036207	9862.583333	8492.547126	696722	38354	62
63	1	1	1	63	12	Sample	25	431.968194	8847.338308	8415.370115	707136	37592	63
64	1	1	1	64	12	Sample	12.5	216.206613	8345.496269	8129.289655	717550	38862	64
65	1	1	1	65	12	Sample	6.25	-59.892683	8128.884328	8188.777011	727710	38862	65
66	1	1	1	66	1062	PosCtrl	100	3133.203217	11415.451493	8282.248276	737616	38608	66
67	1	1	1	67	13	Sample	100	3092.543464	11597.2699	8504.726437	748284	38354	67
68	1	1	1	68	13	Sample	50	819.447101	9078.272388	8258.825287	758952	38862	68
69	1	1	1	69	13	Sample	25	289.378478	8448.307214	8158.928736	769112	38862	69
70	1	1	1	70	13	Sample	12.5	128.904804	8181.320896	8052.416092	779526	38862	70
71	1	1	1	71	13	Sample	6.25	4.067284	7955.462687	7951.395402	789940	38862	71
72	1	1	1	72	14	Sample	100	3430.645016	11728.835821	8298.190805	800100	38608	72
73	1	1	1	73	14	Sample	50	900.153628	9336.176617	8436.022989	811276	37846	73
74	1	1	1	74	14	Sample	25	362.825219	8448.393035	8085.567816	821690	38608	74
75	1	1	1	75	14	Sample	12.5	164.712584	8058.468905	7893.756322	831850	38608	75
76	1	1	1	76	14	Sample	6.25	83.560542	8089.995025	8006.434483	842010	38608	76
77	1	1	1	77	1063	PosCtrl	100	2451.969249	10597.003731	8145.034483	851916	38608	77
78	1	1	1	78	15	Sample	100	3980.708475	12181.460199	8200.751724	862838	38100	78
79	1	1	1	79	15	Sample	50	928.793326	9181.30597	8252.512644	873760	37846	79
80	1	1	1	80	15	Sample	25	235.429002	8291.518657	8056.089655	884936	37592	80
81	1	1	1	81	15	Sample	12.5	106.919446	8029.83209	7922.912644	894334	38608	81
82	1	1	1	82	15	Sample	6.25	80.297092	7916.446517	7836.149425	904240	38608	82
83	1	1	1	83	16	Sample	100	3505.964385	11647.318408	8141.354023	914654	38354	83
84	1	1	1	84	16	Sample	50	867.389389	9019.14801	8151.758621	925322	38100	84
85	1	1	1	85	16	Sample	25	337.323134	8246.789801	7909.466667	936244	38608	85
86	1	1	1	86	16	Sample	12.5	133.674961	7958.366915	7824.691954	946404	38608	86
87	1	1	1	87	16	Sample	6.25	127.88058	8078.395522	7950.514943	956310	38608	87
88	1	1	1	88	1064	PosCtrl	100	2632.939681	10634.477612	8001.537931	966470	38354	88
89	1	1	1	89	17	Sample	100	2498.683831	10620.817164	8122.133333	977138	38354	89
90	1	1	1	90	17	Sample	50	824.5149	8921.95398	8097.43908	987806	37846	90
91	1	1	1	91	17	Sample	25	287.928487	8168.466418	7880.537931	997966	38608	91
92	1	1	1	92	17	Sample	12.5	171.418013	8015.995025	7844.577011	1008380	38608	92
93	1	1	1	93	17	Sample	6.25	113.723606	7908.962687	7795.23908	1018540	38608	93
94	1	1	1	94	18	Sample	100	2916.876488	11024.205224	8107.328736	1028954	38608	94
95	1	1	1	95	18	Sample	50	726.892923	8883.24005	8156.347126	1039876	38100	95
96	1	1	1	96	18	Sample	25	288.956493	8166.850746	7877.894253	1051052	38608	96
97	1	1	1	97	18	Sample	12.5	103.492357	8010.899254	7907.406897	1063244	38608	97
98	1	1	1	98	18	Sample	6.25	10.2904	8042.543532	8032.253133	1072642	38608	98
99	1	1	1	99	1065	PosCtrl	100	2791.902679	10800.807214	8008.904535	1080770	38862	99
100	1	1	1	100	19	Sample	100	2758.555018	10998.800995	8240.245977	1091184	38354	100
101	1	1	1	101	19	Sample	50	665.785435	8813.838308	8148.052874	1102614	38608	101
102	1	1	1	102	19	Sample	25	298.041096	8141.162935	7843.121839	1112266	38608	102
103	1	1	1	103	19	Sample	12.5	121.445368	7899.613184	7778.167816	1122680	38608	103
104	1	1	1	104	19	Sample	6.25	-36.807806	7941.957711	7978.765517	1133094	38608	104
105	1	1	1	105	20	Sample	100	2872.433479	10880.456468	8008.022989	1143000	38608	105
106	1	1	1	106	20	Sample	50	804.028993	8771.442786	7967.413793	1153668	38354	106
107	1	1	1	107	20	Sample	25	359.741122	8216.557214	7856.816092	1164082	38354	107
108	1	1	1	108	20	Sample	12.5	73.566984	7855.307214	7781.74023	1174242	38354	108
109	1	1	1	109	20	Sample	6.25	99.600026	7981.560945	7881.96092	1184402	38354	109
110	1	1	1	110	1066	PosCtrl	100	3300.685984	11324.527363	8023.841379	1194816	38862	110
111	1	1	1	111	21	Sample	100	2931.505721	11124.105721	8192.6	1205484	38608	111
112	1	1	1	112	21	Sample	50	931.021848	9066.909204	8135.887356	1216152	38100	112
113	1	1	1	113	21	Sample	25	369.385581	8180.794776	7811.409195	1227074	38354	113
114	1	1	1	114	21	Sample	12.5	199.182564	7893.650498	7694.467933	1237488	38354	114
115	1	1	1	115	21	Sample	6.25	116.97756	7861.189055	7744.211494	1246378	38354	115
116	1	1	1	116	22	Sample	100	4251.328298	12478.797264	8227.468966	1257300	38608	116
117	1	1	1	117	22	Sample	50	1329.860456	9457.402985	8127.542529	1267968	38354	117
118	1	1	1	118	22	Sample	25	405.103431	8590.848259	8185.744828	1279144	37846	118
119	1	1	1	119	22	Sample	12.5	256.022405	8377.840796	8121.818391	1288796	38354	119
120	1	1	1	120	22	Sample	6.25	30.786464	8200.942786	8170.156322	1299210	38354	120
121	1	1	1	121	1067	PosCtrl	100	4351.389955	12712.822139	8361.432184	1309116	39116	121
122	1	1	1	122	23	Sample	100	3378.839484	12166.232587	8787.393103	1319276	37846	122
123	1	1	1	123	23	Sample	50	1092.755859	9862.236318	8769.48046	1330198	37338	123
124	1	1	1	124	23	Sample	25	407.762429	9145.0199	8737.257471	1340866	36322	124
125	1	1	1	125	23	Sample	12.5	226.435478	8634.467662	8408.032184	1350772	38354	125
126	1	1	1	126	23	Sample	6.25	30.325021	8524.814677	8494.489655	1360170	38354	126
127	1	1	1	127	24	Sample	100	5947.860611	14913.768657	8965.908046	1371092	38100	127
128	1	1	1	128	24	Sample	50	1988.466855	10809.002488	8820.535632	1381760	38100	128
129	1	1	1	129	24	Sample	25	810.222534	9388.645522	8578.422989	1392174	37592	129
130	1	1	1	130	24	Sample	12.5	338.637448	9059.227612	8720.590164	1402842	37338	130
131	1	1	1	131	24	Sample	6.25	308.372319	9024.165423	8715.793103	1411986	38100	131
132	1	1	1	132	1068	PosCtrl	100	6820.655824	15539.432836	8718.777011	1423162	38354	132
133	1	1	2	1	25	Sample	100	5892.426179	13976.890547	8084.464368	62484	48514	133
134	1	1	2	2	25	Sample	50	2201.061143	10622.472637	8421.411494	73152	48768	134
135	1	1	2	3	25	Sample	25	1204.922422	9315.825871	8110.903448	83820	48768	135
136	1	1	2	4	25	Sample	12.5	431.217493	8438.294776	8007.077283	94488	49022	136
137	1	1	2	5	25	Sample	6.25	300.441491	8408.319652	8107.878161	103632	49022	137
138	1	1	2	6	26	Sample	100	5461.827483	15627.422886	10165.595402	114554	48768	138
139	1	1	2	7	26	Sample	50	1695.743687	12315.575871	10619.832184	125222	49022	139
140	1	1	2	8	26	Sample	25	906.302342	11499.54602	10593.243678	135890	49022	140
141	1	1	2	9	26	Sample	12.5	274.055884	10990.630597	10716.574713	146304	49022	141
142	1	1	2	10	26	Sample	6.25	228.737142	11021.353234	10792.616092	155956	49022	142
143	1	1	2	11	1057	PosCtrl	50	5686.210422	15592.516169	9906.305747	166116	49022	143
144	1	1	2	12	27	Sample	100	3918.048199	12701.317164	8783.268966	176784	49022	144
145	1	1	2	13	27	Sample	50	1349.973598	9941.136816	8591.163218	187452	49022	145
146	1	1	2	14	27	Sample	25	697.407952	9413.665423	8716.257471	197866	49276	146
147	1	1	2	15	27	Sample	12.5	286.770767	8941.766169	8654.995402	208026	49022	147
148	1	1	2	16	27	Sample	6.25	137.228779	8614.212687	8476.983908	218440	49022	148
149	1	1	2	17	28	Sample	100	3197.509993	11896.222637	8698.712644	228600	49276	149
150	1	1	2	18	28	Sample	50	1223.946946	9829.073383	8605.126437	239268	49276	150
151	1	1	2	19	28	Sample	25	445.522088	9235.533582	8790.011494	249682	49022	151
152	1	1	2	20	28	Sample	12.5	260.769481	8858.202736	8597.433255	260604	49276	152
153	1	1	2	21	28	Sample	6.25	66.151072	8801.900498	8735.749425	269748	49276	153
154	1	1	2	22	1058	PosCtrl	50	3886.587614	12810.776119	8924.188506	280162	49276	154
155	1	1	2	23	29	Sample	100	4295.107085	13215.502488	8920.395402	291084	49022	155
156	1	1	2	24	29	Sample	50	2360.603071	11379.828358	9019.225287	301498	49022	156
157	1	1	2	25	29	Sample	25	1631.049014	10560.858209	8929.809195	311658	49276	157
158	1	1	2	26	29	Sample	12.5	750.16104	9647.395522	8897.234483	322072	49276	158
159	1	1	2	27	29	Sample	6.25	244.117799	9106.264925	8862.147126	331978	48768	159
160	1	1	2	28	30	Sample	100	7291.853594	16800.039801	9508.186207	342900	49276	160
161	1	1	2	29	30	Sample	50	2561.862412	12075.034826	9513.172414	353314	49022	161
162	1	1	2	30	30	Sample	25	1105.302719	10432.217662	9326.914943	363728	49276	162
163	1	1	2	31	30	Sample	12.5	439.971713	9671.562189	9231.590476	374650	50038	163
164	1	1	2	32	30	Sample	6.25	70.861502	9481.833333	9410.971831	383540	50292	164
165	1	1	2	33	1059	PosCtrl	50	3940.945033	13601.154229	9660.209195	394462	49276	165
166	1	1	2	34	31	Sample	100	10031.62829	20127.554726	10095.926437	405384	48768	166
167	1	1	2	35	31	Sample	50	3410.167919	13305.910448	9895.742529	416052	48768	167
168	1	1	2	36	31	Sample	25	1633.976034	11497.350746	9863.374713	426466	49276	168
169	1	1	2	37	31	Sample	12.5	494.293843	10345.441542	9851.1477	438150	49276	169
170	1	1	2	38	31	Sample	6.25	296.166854	10008.324627	9712.157773	446786	49276	170
171	1	1	2	39	32	Sample	100	6925.833368	16942.803483	10016.970115	457200	49022	171
172	1	1	2	40	32	Sample	50	2724.29258	12572.205224	9847.912644	467868	49022	172
173	1	1	2	41	32	Sample	25	1020.565577	10633.864428	9613.298851	478282	49530	173
174	1	1	2	42	32	Sample	12.5	349.798691	9944.813433	9595.014742	488950	49276	174
175	1	1	2	43	32	Sample	6.25	143.877173	9571.947761	9428.070588	497332	49276	175
176	1	1	2	44	1060	PosCtrl	50	3610.252616	13149.723881	9539.471264	509016	49276	176
177	1	1	2	45	33	Sample	100	7302.533694	17067.5199	9764.986207	519684	49022	177
178	1	1	2	46	33	Sample	50	2245.527698	11610.819652	9365.291954	530352	49022	178
179	1	1	2	47	33	Sample	25	810.062275	9861.820896	9051.758621	540766	49022	179
180	1	1	2	48	33	Sample	12.5	113.434972	8987.65796	8874.222989	553466	49530	180
181	1	1	2	49	33	Sample	6.25	-328.207435	8582.496269	8910.703704	563372	49530	181
182	1	1	2	50	34	Sample	100	3840.879811	12672.547264	8831.667453	571754	49022	182
183	1	1	2	51	34	Sample	50	1426.501956	10082.798507	8656.296552	582168	49276	183
184	1	1	2	52	34	Sample	25	450.180837	8952.171642	8501.990805	593598	49530	184
185	1	1	2	53	34	Sample	12.5	210.906974	8376.182836	8165.275862	604012	49530	185
186	1	1	2	54	34	Sample	6.25	27.25326	8085.747512	8058.494253	613410	49530	186
187	1	1	2	55	1061	PosCtrl	50	1865.317173	10004.393035	8139.075862	623316	49530	187
188	1	1	2	56	35	Sample	100	4385.48697	12623.919154	8238.432184	633984	49022	188
189	1	1	2	57	35	Sample	50	1253.688454	9489.378109	8235.689655	644652	49276	189
190	1	1	2	58	35	Sample	25	374.889604	8371.544776	7996.655172	655320	49530	190
191	1	1	2	59	35	Sample	12.5	63.456485	7941.608209	7878.151724	666242	49530	191
192	1	1	2	60	35	Sample	6.25	-127.628427	7661.89801	7789.526437	676402	49530	192
193	1	1	2	61	36	Sample	100	3843.062541	11969.172886	8126.110345	686308	49276	193
194	1	1	2	62	36	Sample	50	1191.748791	9193.718905	8001.970115	696722	49276	194
195	1	1	2	63	36	Sample	25	362.795129	8198.340796	7835.545667	707136	50292	195
196	1	1	2	64	36	Sample	12.5	29.635401	7710.451493	7680.816092	717550	49530	196
197	1	1	2	65	36	Sample	6.25	-94.547289	7558.891791	7653.43908	727710	49530	197
198	1	1	2	66	1062	PosCtrl	50	1119.968185	8720.262438	7600.294253	737616	50038	198
199	1	1	2	67	37	Sample	100	2743.066444	10542.027363	7798.96092	748284	49022	199
200	1	1	2	68	37	Sample	50	801.357394	8432.483831	7631.126437	758952	49276	200
201	1	1	2	69	37	Sample	25	228.040676	7768.445274	7540.404598	769366	49530	201
202	1	1	2	70	37	Sample	12.5	4.172139	7515.905473	7511.733333	779526	49530	202
203	1	1	2	71	37	Sample	6.25	-127.835118	7186.385572	7314.22069	789940	49530	203
204	1	1	2	72	38	Sample	100	1524.9266	9036.441542	7511.514943	800354	49276	204
205	1	1	2	73	38	Sample	50	481.546354	8098.171642	7616.625287	811530	49530	205
206	1	1	2	74	38	Sample	25	22.017696	7501.187811	7479.170115	821690	49530	206
207	1	1	2	75	38	Sample	12.5	-4.434689	7312.512438	7316.947126	831850	49530	207
208	1	1	2	76	38	Sample	6.25	-164.629568	7054.473881	7219.103448	842010	49530	208
209	1	1	2	77	1063	PosCtrl	50	879.910148	8222.588308	7342.678161	851916	49784	209
210	1	1	2	78	39	Sample	100	909.975416	8335.221393	7425.245977	862838	49022	210
211	1	1	2	79	39	Sample	50	121.033797	7491.263682	7370.229885	873760	49530	211
212	1	1	2	80	39	Sample	25	37.308758	7210.630597	7173.321839	884682	49530	212
213	1	1	2	81	39	Sample	12.5	-117.644373	7027.521144	7145.165517	894334	49530	213
214	1	1	2	82	39	Sample	6.25	-163.326754	6955.526119	7118.852874	904240	49530	214
215	1	1	2	83	40	Sample	100	2164.894828	9612.416667	7447.521839	914908	49022	215
216	1	1	2	84	40	Sample	50	609.398602	8059.966418	7450.567816	925830	49530	216
217	1	1	2	85	40	Sample	25	93.19421	7425.120647	7331.926437	936244	49530	217
218	1	1	2	86	40	Sample	12.5	93.697375	7335.283582	7241.586207	946404	49530	218
219	1	1	2	87	40	Sample	6.25	-135.546269	7109.253731	7244.8	956310	49530	219
220	1	1	2	88	1064	PosCtrl	50	1066.97859	8127.960199	7060.981609	966470	49276	220
221	1	1	2	89	41	Sample	100	1845.693944	8920.935323	7075.241379	977138	49276	221
222	1	1	2	90	41	Sample	50	416.010997	7484.932836	7068.921839	987806	49530	222
223	1	1	2	91	41	Sample	25	112.390444	7293.146766	7180.756322	998220	49530	223
224	1	1	2	92	41	Sample	12.5	-179.914685	7046.276119	7226.190805	1008380	49530	224
225	1	1	2	93	41	Sample	6.25	-228.820055	6942.614428	7171.434483	1018794	49530	225
226	1	1	2	94	42	Sample	100	1618.049931	8942.309701	7324.25977	1028954	49276	226
227	1	1	2	95	42	Sample	50	461.135152	7792.751244	7331.616092	1040130	49530	227
228	1	1	2	96	42	Sample	25	-76.738694	7192.247512	7268.986207	1051052	49530	228
229	1	1	2	97	42	Sample	12.5	-89.766109	7155.431592	7245.197701	1062990	49530	229
230	1	1	2	98	42	Sample	6.25	-240.206002	7012.840796	7253.046798	1072388	49530	230
231	1	1	2	99	1065	PosCtrl	50	1118.996286	8241.257463	7122.261176	1080770	49784	231
232	1	1	2	100	43	Sample	100	2443.855541	9776.595771	7332.74023	1091438	49276	232
233	1	1	2	101	43	Sample	50	548.640727	7871.567164	7322.926437	1102360	50038	233
234	1	1	2	102	43	Sample	25	141.424893	7292.50995	7151.085057	1112520	49530	234
235	1	1	2	103	43	Sample	12.5	59.544304	7142.038557	7082.494253	1122934	49530	235
236	1	1	2	104	43	Sample	6.25	-30.690376	7044.626866	7075.317241	1133094	49530	236
237	1	1	2	105	44	Sample	100	1207.648576	8222.655473	7015.006897	1143000	49530	237
238	1	1	2	106	44	Sample	50	293.069058	7196.099502	6903.030445	1153922	50292	238
239	1	1	2	107	44	Sample	25	-0.690839	7045.863184	7046.554023	1164082	49530	239
240	1	1	2	108	44	Sample	12.5	-91.696655	6892.422886	6984.11954	1174242	49530	240
241	1	1	2	109	44	Sample	6.25	-193.393567	6693.902985	6887.296552	1184402	49530	241
242	1	1	2	110	1066	PosCtrl	50	1040.057291	8071.406716	7031.349425	1194816	49784	242
243	1	1	2	111	45	Sample	100	1560.90573	8701.848259	7140.942529	1205484	49022	243
244	1	1	2	112	45	Sample	50	421.852916	7558.379353	7136.526437	1216660	49530	244
245	1	1	2	113	45	Sample	25	71.473923	6973.5199	6902.045977	1227074	49530	245
246	1	1	2	114	45	Sample	12.5	-110.618664	6673.870647	6784.489311	1237488	49530	246
247	1	1	2	115	45	Sample	6.25	-193.035727	6647.998756	6841.034483	1246378	49530	247
248	1	1	2	116	46	Sample	100	5856.372817	13265.232587	7408.85977	1257300	49276	248
249	1	1	2	117	46	Sample	50	1998.728513	9334.360697	7335.632184	1267968	49276	249
250	1	1	2	118	46	Sample	25	628.510671	7846.549751	7218.03908	1278636	49530	250
251	1	1	2	119	46	Sample	12.5	221.288763	7475.776119	7254.487356	1288796	49530	251
252	1	1	2	120	46	Sample	6.25	-42.891662	7167.579602	7210.471264	1299210	49530	252
253	1	1	2	121	1067	PosCtrl	50	1564.727355	8899.784826	7335.057471	1309116	49784	253
254	1	1	2	122	47	Sample	100	4368.106056	12026.064677	7657.958621	1319276	48260	254
255	1	1	2	123	47	Sample	50	1391.506296	9006.189055	7614.682759	1329944	48514	255
256	1	1	2	124	47	Sample	25	423.088686	8067.426617	7644.337931	1340866	49530	256
257	1	1	2	125	47	Sample	12.5	129.933857	7688.628109	7558.694253	1350772	49530	257
258	1	1	2	126	47	Sample	6.25	42.941088	7718.920398	7675.97931	1360424	49530	258
259	1	1	2	127	48	Sample	100	3278.225236	11086.544776	7808.31954	1371346	48514	259
260	1	1	2	128	48	Sample	50	928.141036	8687.798507	7759.657471	1382014	48768	260
261	1	1	2	129	48	Sample	25	224.877543	8042.20398	7817.326437	1392428	49530	261
262	1	1	2	130	48	Sample	12.5	75.732218	7837.487562	7761.755344	1403096	49530	262
263	1	1	2	131	48	Sample	6.25	-15.119343	7829.078358	7844.197701	1411986	49530	263
264	1	1	2	132	1068	PosCtrl	50	2655.306914	10486.318408	7831.011494	1423162	49022	264
265	1	1	3	1	49	Sample	100	4866.039998	13259.784826	8393.744828	62484	58674	265
266	1	1	3	2	49	Sample	50	1875.248628	10438.110697	8562.862069	73406	58928	266
267	1	1	3	3	49	Sample	25	844.019609	9441.440299	8597.42069	84074	59436	267
268	1	1	3	4	49	Sample	12.5	406.888154	8840.389303	8433.501149	94488	59436	268
269	1	1	3	5	49	Sample	6.25	287.457806	8727.958955	8440.501149	104140	59436	269
270	1	1	3	6	50	Sample	100	5115.894948	15539.478856	10423.583908	114554	58928	270
271	1	1	3	7	50	Sample	50	1624.893301	12725.245025	11100.351724	124968	59436	271
272	1	1	3	8	50	Sample	25	770.570904	11650.313433	10879.742529	135382	59182	272
273	1	1	3	9	50	Sample	12.5	386.018365	11453.439055	11067.42069	146304	59436	273
274	1	1	3	10	50	Sample	6.25	735.527483	11205.256219	10469.728736	155956	59436	274
275	1	1	3	11	1057	PosCtrl	25	1366.270218	10458.743781	9092.473563	166370	59436	275
276	1	1	3	12	51	Sample	100	4733.187597	13946.624378	9213.436782	176530	59182	276
277	1	1	3	13	51	Sample	50	1605.432939	10509.676617	8904.243678	187198	59182	277
278	1	1	3	14	51	Sample	25	1007.774807	9971.16791	8963.393103	197866	59436	278
279	1	1	3	15	51	Sample	12.5	563.416504	9424.308458	8860.891954	208026	59182	279
280	1	1	3	16	51	Sample	6.25	188.164385	9036.985075	8848.82069	218440	59436	280
281	1	1	3	17	52	Sample	100	3654.77672	12730.420398	9075.643678	228600	59182	281
282	1	1	3	18	52	Sample	50	1320.47473	10287.318408	8966.843678	239268	59182	282
283	1	1	3	19	52	Sample	25	544.813519	9569.905473	9025.091954	249428	59436	283
284	1	1	3	20	52	Sample	12.5	275.116924	9156.859453	8881.742529	260350	59436	284
285	1	1	3	21	52	Sample	6.25	113.615895	8992.254975	8878.63908	269748	59436	285
286	1	1	3	22	1058	PosCtrl	25	1539.957883	10569.141791	9029.183908	279908	59690	286
287	1	1	3	23	53	Sample	100	7712.970166	17025.788557	9312.818391	291084	59182	287
288	1	1	3	24	53	Sample	50	3087.306099	12384.44403	9297.137931	301752	59182	288
289	1	1	3	25	53	Sample	25	1528.454383	10816.353234	9287.898851	312166	59182	289
290	1	1	3	26	53	Sample	12.5	711.874498	10015.603234	9303.728736	322580	58928	290
291	1	1	3	27	53	Sample	6.25	200.777578	9541.007463	9340.229885	332994	59436	291
292	1	1	3	28	54	Sample	100	4708.83884	14170.208955	9461.370115	342900	59436	292
293	1	1	3	29	54	Sample	50	1476.918785	11123.323383	9646.404598	353568	59436	293
294	1	1	3	30	54	Sample	25	730.662	10243.059701	9512.397701	363728	59182	294
295	1	1	3	31	54	Sample	12.5	265.950546	9789.435323	9523.484778	374396	59436	295
296	1	1	3	32	54	Sample	6.25	44.762575	9737.976368	9693.213793	383540	59436	296
297	1	1	3	33	1059	PosCtrl	25	1685.26936	11350.823383	9665.554023	394716	59690	297
298	1	1	3	34	55	Sample	100	3206.326746	13134.731343	9928.404598	405384	59182	298
299	1	1	3	35	55	Sample	50	953.232261	11023.016169	10069.783908	416052	58928	299
300	1	1	3	36	55	Sample	25	340.35006	10452.281095	10111.931034	426974	59436	300
301	1	1	3	37	55	Sample	12.5	201.343079	10163.517413	9962.174334	438150	59436	301
302	1	1	3	38	55	Sample	6.25	145.72666	10020.541045	9874.814385	446786	59436	302
303	1	1	3	39	56	Sample	100	2300.510636	12213.912935	9913.402299	457200	59182	303
304	1	1	3	40	56	Sample	50	727.958972	10526.777363	9798.818391	468122	59182	304
305	1	1	3	41	56	Sample	25	221.72274	10034.299751	9812.577011	478790	59436	305
306	1	1	3	42	56	Sample	12.5	86.12556	9876.356965	9790.231405	488950	59436	306
307	1	1	3	43	56	Sample	6.25	102.519963	9774.659204	9672.139241	495808	59690	307
308	1	1	3	44	1060	PosCtrl	25	1595.128187	11263.477612	9668.349425	509016	59690	308
309	1	1	3	45	57	Sample	100	7482.400875	17489.072139	10006.671264	519938	59182	309
310	1	1	3	46	57	Sample	50	2499.567404	12162.024876	9662.457471	530606	59182	310
